1715036464.33648,0.0355263157894737,0.0315263157894723,-0.00199999999999978,<built-in method item of numpy.ndarray object at 0x7076b83431b0>,0.998891173521019,0.998891173521019
1715036464.46118,0.0678082191780822,0.0638082191780809,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076bb4e1e30>,0.998891163811904,0.998891163811904
1715036464.56097,0.0782967032967033,0.0752967032967032,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076b8396d90>,0.998891163811818,0.998891163811818
1715036464.65205,0.0812561334641806,0.0782561334641805,-0.00199999999999978,<built-in method item of numpy.ndarray object at 0x7076b8369230>,0.998891163811818,0.198543680701908
1715036464.73202,0.082060215619248,0.0810602156192467,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076b83424f0>,0.998891163811818,0.348019194155355
1715036464.80454,0.0475023390147663,0.0465023390147651,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076b83dbe70>,0.998891168666419,0.832931895207432
1715036464.87193,0.0796173593696146,0.0786173593696133,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076bb4e2430>,0.998891163811818,0.204215099610756
1715036464.94096,0.0821551865065246,0.0801551865065257,-0.00199999999999978,<built-in method item of numpy.ndarray object at 0x7076b83ff210>,0.998891163811818,0.372682129836594
1715036465.00929,0.0823406040628896,0.0803406040628908,-0.00199999999999978,<built-in method item of numpy.ndarray object at 0x7076bb572b50>,0.998891163811818,0.817627920172224
1715036465.08003,0.0823544412104059,0.0813544412104047,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076b8396f10>,0.998891163811818,0.203496043660617
1715036465.14876,0.0823555735256583,0.081355573525657,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076bb539410>,0.998891163811818,0.364069367913361
1715036465.21777,0.0823556920183249,0.0813556920183237,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076b8413750>,0.998891163811818,0.803774348086018
1715036465.28777,0.0823557104923229,0.0823557104923229,-0.00199999999999978,<built-in method item of numpy.ndarray object at 0x7076b83a7c90>,0.998891163811818,0.204407884411082
1715036465.35876,0.0823557144892402,0.0823557144892402,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076bb4e2610>,0.998891163811818,0.403530089726219
1715036465.42656,0.0823557154917761,0.0823557154917761,-0.000999999999999446,<built-in method item of numpy.ndarray object at 0x7076bb4e0db0>,0.998891163811818,0.193327192157496
1715036465.49489,0.0823557157554914,0.0803557157554925,-0.00300000000000011,<built-in method item of numpy.ndarray object at 0x7076bb570030>,0.998891163811818,0.283766459184792
1715036465.5836,0.0823557158258009,0.080355715825802,-0.00499999999999989,<built-in method item of numpy.ndarray object at 0x7076b836bb10>,0.998891163811818,0.596214810208075
1715036465.64973,0.082355715844615,0.0803557158446161,-0.00999999999999979,<built-in method item of numpy.ndarray object at 0x7076bb571170>,0.998891163811818,0.187579784717448
1715036465.71578,0.0823557158496543,0.0823557158496543,-0.016,<built-in method item of numpy.ndarray object at 0x7076b8396910>,0.998891163811818,0.21526281103086
1715036465.7845,0.132078040877957,0.132078040877957,-0.016,<built-in method item of numpy.ndarray object at 0x7076bb53a4f0>,0.998891168666419,0.456054722106901
1715036465.8538,0.226735620856449,0.228735620856448,-0.0291142933181447,<built-in method item of numpy.ndarray object at 0x7076bb5702d0>,0.998891163811861,0.173137690505607
1715036465.9225,0.284454955564151,0.28645495556415,-0.0283855785143101,<built-in method item of numpy.ndarray object at 0x7076bb53b2d0>,0.998891163811818,0.121395182142806
1715036465.98841,0.377564564245966,0.380564564245966,-0.0421924653226136,<built-in method item of numpy.ndarray object at 0x7076b843ae50>,0.598717422256863,0.0785864939710382
1715036466.05603,0.435033516147796,0.440033516147795,-0.0595518494756018,<built-in method item of numpy.ndarray object at 0x7076bb5728b0>,0.673455178983587,0.109263489700379
1715036466.13225,0.343842512422027,0.350842512422029,-0.0817745763015946,<built-in method item of numpy.ndarray object at 0x7076b8342f70>,0.943571407610385,0.0851188316366959
1715036466.1964,0.553131112377715,0.560131112377716,-0.0778565991963186,<built-in method item of numpy.ndarray object at 0x7076b836a1f0>,0.601553131711287,0.041174264741523
1715036466.26206,0.630564486272328,0.642564486272328,-0.108274733517521,<built-in method item of numpy.ndarray object at 0x7076b83d86f0>,0.685786646824206,0.053366414989007
1715036466.32826,0.685485460642363,0.698485460642365,-0.144321634909672,<built-in method item of numpy.ndarray object at 0x7076bb571830>,0.908259541992021,0.0554551480569407
1715036466.3975,0.777473542982768,0.797473542982768,-0.184683432862406,<built-in method item of numpy.ndarray object at 0x7076bb570750>,0.601193603736218,0.0203419647887181
1715036466.46321,0.83495287765467,0.85495287765467,-0.178524605133762,<built-in method item of numpy.ndarray object at 0x7076b836b4b0>,0.68148026586259,0.00614935713565886
1715036466.53005,0.886530409017952,0.916530409017954,-0.228870326372829,<built-in method item of numpy.ndarray object at 0x7076bb4e0ed0>,0.901332755948918,0.00205604604341466
1715036466.59865,0.976663642700248,1.01766364270025,-0.283641224527863,<built-in method item of numpy.ndarray object at 0x7076b83a6550>,0.60164952411145,0.00334464547412879
1715036466.66659,1.0341004615025,1.0751004615025,-0.273821329944894,<built-in method item of numpy.ndarray object at 0x7076a9e588d0>,0.701210626769019,0.00622040707368037
1715036466.74427,1.12757910017306,1.18357910017306,-0.268795660012515,<built-in method item of numpy.ndarray object at 0x7076b8413570>,0.596109177984657,0.00194691802629887
