Time Step,Health Status,dm,dmdt
1711587162650706734,[0.82342782],[0.08404099],[0.08404099]
1711587162652579412,[0.84246734],[0.07938077],[0.07938077]
1711587162718771970,[0.82742537],[0.08308421],[0.08308421]
1711587162720840201,[0.81191929],[0.08673655],[0.08673655]
1711587162722954206,[0.83133943],[0.08213661],[0.08213661]
1711587162725023991,[0.8161443],[0.0857568],[0.0857568]
1711587162791474123,[0.83511514],[0.08121203],[0.08121203]
1711587162793413038,[0.86782097],[0.07271287],[0.07271287]
1711587162795316335,[0.83849956],[0.08037423],[0.08037423]
1711587162862316976,[0.8238231],[0.08394687],[0.08394687]
1711587162864184765,[0.8572058],[0.07557624],[0.07557624]
1711587162930978649,[0.82723628],[0.08312971],[0.08312971]
1711587162932895342,[0.84481989],[0.07878581],[0.07878581]
1711587162934732772,[0.86122517],[0.07450499],[0.07450499]
1711587163001678489,[0.84761043],[0.07807421],[0.07807421]
1711587163003654735,[0.83353897],[0.08159927],[0.08159927]
1711587163005586767,[0.83507253],[0.08122253],[0.08122253]
1711587163072789973,[0.86615617],[0.07316935],[0.07316935]
1711587163074657501,[0.852926],[0.07670046],[0.07670046]
1711587163075990058,[0.86817864],[0.07261442],[0.07261442]
1711587163142809813,[0.8527968],[0.07673414],[0.07673414]
1711587163145397418,[0.8348231],[0.08128392],[0.08128392]
1711587163245612421,[0.84783008],[0.07801793],[0.07801793]
1711587163247529094,[0.84563065],[0.07857973],[0.07857973]
1711587163249441468,[0.84349822],[0.07912061],[0.07912061]
1711587163316345683,[0.84145461],[0.07963552],[0.07963552]
1711587163317594429,[0.8552279],[0.07609786],[0.07609786]
1711587163387766871,[0.82112092],[0.0845882],[0.0845882]
1711587163389075020,[0.83595904],[0.08100394],[0.08100394]
1711587163390363462,[0.81725057],[0.0854984],[0.0854984]
1711587163391682132,[0.86444939],[0.0736344],[0.0736344]
1711587163395491701,[0.81386769],[0.08628611],[0.08628611]
1711587163465977950,[0.84634041],[0.07839887],[0.07839887]
1711587163467872520,[0.82840056],[0.08284913],[0.08284913]
1711587163489921701,[0.79070102],[0.09149841],[0.09149841]
1711587163559989331,[0.84273167],[0.07931414],[0.07931414]
1711587163561349810,[0.84170534],[0.07957252],[0.07957252]
1711587163563201498,[0.82350382],[0.0840229],[0.0840229]
1711587163633088815,[0.82247766],[0.0842668],[0.0842668]
1711587163634993495,[0.82158551],[0.08447828],[0.08447828]
1711587163637207411,[0.82204858],[0.08436858],[0.08436858]
1711587163706694074,[0.82335323],[0.08405874],[0.08405874]
1711587163708660231,[0.80675139],[0.0879201],[0.0879201]
1711587163778434763,[0.84297946],[0.07925163],[0.07925163]
1711587163780423212,[0.82723194],[0.08313075],[0.08313075]
1711587163782318103,[0.82844566],[0.08283824],[0.08283824]
1711587163784235727,[0.82963569],[0.08255042],[0.08255042]
1711587163853974999,0,[0.33146023],[0.33146023]
1711587163855827238,[0.83528387],[0.08117047],[0.08117047]
1711587163857719244,[0.83635915],[0.08090509],[0.08090509]
1711587163927405000,[0.83739493],[0.08064864],[0.08064864]
1711587163929360589,[0.85414773],[0.07638122],[0.07638122]
1711587163931871438,[0.82294085],[0.08415679],[0.08415679]
1711587163933741663,[0.8404264],[0.07989333],[0.07989333]
1711587164033834307,[0.82518263],[0.08362234],[0.08362234]
1711587164035710472,[0.84242773],[0.07939075],[0.07939075]
1711587164037547062,[0.81055215],[0.08705121],[0.08705121]
1711587164108829859,[0.88754502],[0.06706862],[0.06706862]
1711587164110804505,[0.82937122],[0.08261447],[0.08261447]
1711587164112683657,[0.87535679],[0.07060969],[0.07060969]
1711587164184963916,0,[0.3154394],[0.3154394]
1711587164186851955,[0.85050068],[0.07733028],[0.07733028]
1711587164258192252,[0.85133718],[0.07711364],[0.07711364]
1711587164260110920,[0.86655852],[0.07305928],[0.07305928]
1711587164262004279,[0.83789024],[0.08052571],[0.08052571]
1711587164263847021,[0.85359234],[0.07652651],[0.07652651]
1711587164333300222,[0.85298999],[0.07668377],[0.07668377]
1711587164335538786,[0.86660978],[0.07304525],[0.07304525]
1711587164337537268,[0.83620406],[0.08094342],[0.08094342]
1711587164407451807,[0.86526767],[0.07341181],[0.07341181]
1711587164409374814,[0.85005651],[0.07744508],[0.07744508]
1711587164479730473,[0.84941793],[0.07760981],[0.07760981]
1711587164481761317,[0.83334277],[0.08164735],[0.08164735]
1711587164483776030,[0.84832772],[0.07789025],[0.07789025]
1711587164485744595,[0.84785616],[0.07801124],[0.07801124]
1711587164563558919,[0.84740975],[0.0781256],[0.0781256]
1711587164565633738,[0.86191163],[0.07432049],[0.07432049]
1711587164567910927,[0.84660811],[0.07833055],[0.07833055]
1711587164659775643,0,[0.39682515],[0.39682515]
1711587164662000386,[0.84476402],[0.07879999],[0.07879999]
1711587164663878235,[0.84454487],[0.0788556],[0.0788556]
1711587164765422962,[0.8443387],[0.07890787],[0.07890787]
1711587164767432104,[0.8441481],[0.07895617],[0.07895617]
1711587164769346735,[0.84396902],[0.07900151],[0.07900151]
1711587164841271418,[0.85904064],[0.07508911],[0.07508911]
1711587164843255773,[0.84366772],[0.07907775],[0.07907775]
1711587164845122150,[0.81065961],[0.08702652],[0.08702652]
1711587164913510528,0,[0.3088168],[0.3088168]
1711587164915376084,[0.84299],[0.07924898],[0.07924898]
1711587164917257049,[0.84293003],[0.07926411],[0.07926411]
1711587164919142392,[0.8428531],[0.07928352],[0.07928352]
1711587164987144436,[0.84278498],[0.0793007],[0.0793007]
1711587164989204647,[0.84272304],[0.07931632],[0.07931632]
1711587164991108958,[0.84266474],[0.07933102],[0.07933102]
1711587165059399246,[0.84260789],[0.07934535],[0.07934535]
1711587165061375725,[0.84255711],[0.07935815],[0.07935815]
1711587165063227034,[0.84251264],[0.07936935],[0.07936935]
1711587165065024047,[0.84246554],[0.07938122],[0.07938122]
1711587165133104141,[0.84242666],[0.07939102],[0.07939102]
1711587165135038129,[0.82624539],[0.08336777],[0.08336777]
1711587165202717450,[0.84236683],[0.07940609],[0.07940609]
1711587165204597574,[0.85771263],[0.075442],[0.075442]
1711587165206488869,[0.82617129],[0.08338554],[0.08338554]
1711587165275722867,[0.82615906],[0.08338847],[0.08338847]
1711587165277832753,[0.85770087],[0.07544512],[0.07544512]
1711587165279734518,[0.85771509],[0.07544134],[0.07544134]
1711587165281668987,[0.84231236],[0.07941981],[0.07941981]
1711587165350381290,[0.84233677],[0.07941366],[0.07941366]
1711587165352321059,[0.84236597],[0.0794063],[0.0794063]
1711587165455022861,0,[0.40487246],[0.40487246]
1711587165457014785,[0.87242192],[0.07143615],[0.07143615]
1711587165525615998,[0.82638058],[0.08333533],[0.08333533]
1711587165527656650,[0.84254708],[0.07936068],[0.07936068]
1711587165529592040,[0.84258404],[0.07935136],[0.07935136]
1711587165531522521,[0.85796562],[0.0753749],[0.0753749]
1711587165605037020,[0.82648562],[0.08331011],[0.08331011]
1711587165606322337,[0.84266436],[0.07933111],[0.07933111]
1711587165699898532,[0.82654885],[0.08329493],[0.08329493]
1711587165701930738,[0.84271171],[0.07931918],[0.07931918]
1711587165703911025,[0.87262085],[0.07138043],[0.07138043]
1711587165776532612,[0.84276821],[0.07930493],[0.07930493]
1711587165778641026,[0.84280201],[0.0792964],[0.0792964]
1711587165780618127,[0.82671033],[0.08325615],[0.08325615]
1711587165782518499,[0.84285133],[0.07928396],[0.07928396]
1711587165853662868,0,[0.31700753],[0.31700753]
1711587165856144451,[0.79243204],[0.09111925],[0.09111925]
1711587165858039052,[0.87288762],[0.07130565],[0.07130565]
1711587165927286697,[0.85840778],[0.07525748],[0.07525748]
1711587165929218240,[0.85840428],[0.07525841],[0.07525841]
1711587165931124313,[0.82707028],[0.08316964],[0.08316964]
1711587166000270433,[0.85845438],[0.0752451],[0.0752451]
1711587166002289143,[0.82711563],[0.08315873],[0.08315873]
1711587166004211368,[0.84321256],[0.07919279],[0.07919279]
1711587166072787197,[0.8585223],[0.07522704],[0.07522704]
1711587166074701416,[0.82720441],[0.08313738],[0.08313738]
1711587166076543997,[0.84329817],[0.07917116],[0.07917116]
1711587166177689931,[0.85860691],[0.07520455],[0.07520455]
1711587166179597317,[0.84336925],[0.0791532],[0.0791532]
1711587166250955430,0,[0.39560198],[0.39560198]
1711587166252928923,[0.82760321],[0.08304139],[0.08304139]
1711587166254883580,[0.85892323],[0.07512038],[0.07512038]
1711587166325143215,[0.84373127],[0.07906168],[0.07906168]
1711587166327017087,[0.8277819],[0.08299834],[0.08299834]
1711587166397049787,[0.84385532],[0.07903029],[0.07903029]
1711587166398970410,[0.84391283],[0.07901574],[0.07901574]
1711587166400816901,[0.85918092],[0.07505174],[0.07505174]
1711587166473574045,[0.84403218],[0.07898552],[0.07898552]
1711587166475511440,[0.84409799],[0.07896886],[0.07896886]
1711587166477396134,[0.82819618],[0.08289845],[0.08289845]
1711587166546938270,[0.84423146],[0.07893505],[0.07893505]
1711587166548955768,[0.82834203],[0.08286325],[0.08286325]
1711587166550866452,[0.84438381],[0.07889644],[0.07889644]
1711587166552755935,[0.8596201],[0.07493461],[0.07493461]
1711587166623478989,[0.77613332],[0.0946291],[0.0946291]
1711587166625382539,[0.91259759],[0.0591278],[0.0591278]
1711587166627287132,[0.8287787],[0.08275779],[0.08275779]
1711587166701114662,[0.84479514],[0.0787921],[0.0787921]
1711587166703147450,[0.84489005],[0.078768],[0.078768]
1711587166705137034,[0.86012073],[0.07480087],[0.07480087]
1711587166781488260,[0.84512274],[0.0787089],[0.0787089]
1711587166832927769,[0.84525521],[0.07867523],[0.07867523]
1711587166834791102,[0.84539412],[0.07863991],[0.07863991]
1711587166907313497,0,[0.3298312],[0.3298312]
1711587166909122907,[0.90160648],[0.06273548],[0.06273548]
1711587166910971322,[0.83069675],[0.08229295],[0.08229295]
1711587166912900982,[0.86159111],[0.07440669],[0.07440669]
1711587166984988145,0,[0.3166512],[0.3166512]
1711587166986829146,[0.84774941],[0.0780386],[0.0780386]
1711587166988704883,[0.8479881],[0.07797741],[0.07797741]
1711587167060749985,[0.84821645],[0.07791882],[0.07791882]
1711587167062656731,[0.84844618],[0.07785983],[0.07785983]
1711587167064481160,[0.84866994],[0.07780233],[0.07780233]
1711587167136605152,[0.84887969],[0.07774839],[0.07774839]
1711587167138473184,[0.86379835],[0.07381102],[0.07381102]
1711587167211463064,[0.84925318],[0.07765226],[0.07765226]
1711587167213351986,[0.83397952],[0.08149122],[0.08149122]
1711587167215238885,[0.84954852],[0.07757615],[0.07757615]
1711587167217150741,[0.84964002],[0.07755256],[0.07755256]
1711587167288587851,[0.86436223],[0.07365807],[0.07365807]
1711587167290482083,[0.83433064],[0.081405],[0.081405]
1711587167292358552,[0.86431618],[0.07367057],[0.07367057]
1711587167363895912,[0.83413622],[0.08145275],[0.08145275]
1711587167365873811,[0.84938093],[0.07761935],[0.07761935]
1711587167367768995,[0.84913248],[0.07768334],[0.07768334]
1711587167439903882,[0.84880296],[0.07776813],[0.07776813]
1711587167441910619,[0.84826887],[0.07790536],[0.07790536]
1711587167444160892,[0.86246207],[0.07417221],[0.07417221]
1711587167546354658,0,[0.31885668],[0.31885668]
1711587167548320507,[0.85692644],[0.07565013],[0.07565013]
1711587167550142922,[0.83966404],[0.08008395],[0.08008395]
1711587167624082939,[0.83767397],[0.08057941],[0.08057941]
1711587167626006478,[0.83554632],[0.08110578],[0.08110578]
1711587167627896522,[0.83328374],[0.08166181],[0.08166181]
1711587167629758853,[0.81344085],[0.08638499],[0.08638499]
1711587167700928120,[0.82811254],[0.08291863],[0.08291863]
1711587167702780352,[0.8073425],[0.08778553],[0.08778553]
1711587167774745272,[0.83961615],[0.08009591],[0.08009591]
1711587167776652910,[0.81921979],[0.08503651],[0.08503651]
1711587167778525631,[0.81594534],[0.08580318],[0.08580318]
1711587167851732079,0,[0.34694605],[0.34694605]
1711587167853663292,[0.79756721],[0.08998506],[0.08998506]
1711587167855508261,[0.79347555],[0.09088992],[0.09088992]
1711587167927405314,[0.76754267],[0.09642766],[0.09642766]
1711587167929292824,[0.80580492],[0.08813514],[0.08813514]
1711587167931171356,[0.75785588],[0.09841628],[0.09841628]
1711587167932992629,[0.77568708],[0.09472337],[0.09472337]
1711587168005231481,[0.7934477],[0.09089605],[0.09089605]
1711587168007124891,[0.76648122],[0.09664756],[0.09664756]
1711587168079763690,[0.73706025],[0.1025553],[0.1025553]
1711587168081699963,[0.78030964],[0.09374228],[0.09374228]
1711587168083611909,[0.75170192],[0.09965903],[0.09965903]
1711587168085445445,[0.74663011],[0.10067172],[0.10067172]
1711587168157462322,[0.74150594],[0.10168462],[0.10168462]
1711587168159314995,[0.73628849],[0.1027057],[0.1027057]
1711587168232085085,[0.70322401],[0.1089543],[0.1089543]
1711587168234031146,[0.72527757],[0.10482794],[0.10482794]
1711587168235278381,[0.74724155],[0.10055018],[0.10055018]
1711587168237791597,[0.68514007],[0.11222476],[0.11222476]
1711587168342543375,0,[0.43792794],[0.43792794]
1711587168344431054,[0.68616764],[0.11204149],[0.11204149]
1711587168419628985,[0.64749682],[0.11874396],[0.11874396]
1711587168420925214,[0.70621509],[0.10840386],[0.10840386]
1711587168422142942,[0.70117234],[0.10933026],[0.10933026]
1711587168424553241,[0.66314494],[0.11607843],[0.11607843]
1711587168426429509,[0.65721284],[0.11709606],[0.11709606]
1711587168500856307,[0.61536873],[0.1240373],[0.1240373]
1711587168502100466,[0.67980695],[0.11317121],[0.11317121]
1711587168577972416,[0.63945273],[0.12009118],[0.12009118]
1711587168580826924,[0.59580363],[0.12715288],[0.12715288]
1711587168583062189,[0.66376739],[0.11597114],[0.11597114]
1711587168657738253,0,[0.51049136],[0.51049136]
1711587168659665388,[0.63649333],[0.12058303],[0.12058303]
1711587168660941649,[0.63130744],[0.12144012],[0.12144012]
1711587168734999900,[0.4513961],[0.1481356],[0.1481356]
1711587168736248969,[0.659067],[0.11677894],[0.11677894]
1711587168738110268,[0.57346342],[0.13061954],[0.13061954]
1711587168739929907,[0.56753505],[0.13152413],[0.13152413]
1711587168816606377,[0.60448607],[0.1257798],[0.1257798]
1711587168818562929,[0.46239526],[0.14664307],[0.14664307]
1711587168899385507,[0.63535806],[0.12077118],[0.12077118]
1711587168901294818,[0.5442247],[0.13502227],[0.13502227]
1711587168903182287,[0.53828925],[0.1358986],[0.1358986]
1711587168927810142,[0.53237276],[0.13676655],[0.13676655]
1711587169003897695,0,[0.55553213],[0.55553213]
1711587169005817116,[0.45229438],[0.14801427],[0.14801427]
1711587169110587489,[0.54649471],[0.1346856],[0.1346856]
1711587169111911191,[0.49199735],[0.14254861],[0.14254861]
1711587169113860719,[0.48632505],[0.14334224],[0.14334224]
1711587169115775320,[0.4806535],[0.1441314],[0.1441314]
1711587169191957232,0,[0.59168166],[0.59168166]
1711587169193826026,[0.45233463],[0.14800883],[0.14800883]
1711587169195688547,[0.5008796],[0.14129691],[0.14129691]
1711587169272814857,[0.4416075],[0.14945133],[0.14945133]
1711587169274766379,[0.43613121],[0.1501824],[0.1501824]
1711587169276644581,[0.43067116],[0.15090777],[0.15090777]
1711587169352744105,[0.36616059],[0.15922806],[0.15922806]
1711587169354794556,[0.47624067],[0.14474244],[0.14474244]
1711587169432193477,[0.41437103],[0.1530528],[0.1530528]
1711587169433445311,[0.40895926],[0.15375835],[0.15375835]
1711587169434700081,[0.34228191],[0.16219964],[0.16219964]
1711587169437191695,[0.3978923],[0.1551912],[0.1551912]
1711587169515539540,0,[0.77825186],[0.77825186]
1711587169518027398,[0.16127066],[0.18316433],[0.18316433]
1711587169519905600,[0.53797861],[0.13594431],[0.13594431]
1711587169596037597,[0.35565547],[0.16054215],[0.16054215]
1711587169597949473,[0.35037059],[0.16119918],[0.16119918]
1711587169708061130,[0.27781961],[0.16996239],[0.16996239]
1711587169710078037,[0.33956927],[0.16253378],[0.16253378]
1711587169712084363,[0.26593906],[0.17135471],[0.17135471]
1711587169713951364,[0.39437922],[0.15564328],[0.15564328]
1711587169792620253,0,[0.65332454],[0.65332454]
1711587169794484408,[0.23152861],[0.175325],[0.175325]
1711587169796344385,[0.29760938],[0.1676175],[0.1676175]
1711587169871394202,[0.36151004],[0.15981113],[0.15981113]
1711587169873370050,[0.21424051],[0.17728615],[0.17728615]
1711587169875219046,[0.28192397],[0.16947873],[0.16947873]
1711587169948896792,[0.20242133],[0.17861452],[0.17861452]
1711587169950868262,[0.34238204],[0.16218729],[0.16218729]
1711587169952724952,[0.26619506],[0.17132483],[0.17132483]
1711587170029225013,[0.33312741],[0.16332454],[0.16332454]
1711587170057774136,[0.17955351],[0.181157],[0.181157]
1711587170059592764,[0.32363457],[0.16448288],[0.16448288]
1711587170061470555,[0.16797917],[0.18243035],[0.18243035]
1711587170137238959,0,[0.51388247],[0.51388247]
1711587170139206081,[0.16802365],[0.18242548],[0.18242548]
1711587170141076809,[0.2479454],[0.17344216],[0.17344216]
1711587170142919783,[0.25052266],[0.17314472],[0.17314472]
1711587170222058680,[0.32612582],[0.16417968],[0.16417968]
1711587170224016323,[0.18019863],[0.18108577],[0.18108577]
1711587170226200300,[0.25984033],[0.17206507],[0.17206507]
1711587170350808119,0,[0.68363351],[0.68363351]
1711587170428918776,[0.28183124],[0.16948968],[0.16948968]
1711587170431104385,[0.35719474],[0.16035027],[0.16035027]
1711587170435451699,[0.22200377],[0.17640819],[0.17640819]
1711587170438639945,[0.30149301],[0.16715346],[0.16715346]
1711587170441757297,[0.30881707],[0.16627482],[0.16627482]
1711587170518228592,0,[0.65539907],[0.65539907]
1711587170520366470,[0.35073394],[0.1611541],[0.1611541]
1711587170597542519,[0.4223525],[0.15200625],[0.15200625]
1711587170601601913,0,[0.20617184],[0.20617184]
1711587170603736155,[0.65242341],[0.11791125],[0.11791125]
1711587170607002722,[0.39143793],[0.15602078],[0.15602078]
1711587170684246919,[0.40252792],[0.15459264],[0.15459264]
1711587170686288323,[0.47071647],[0.14550375],[0.14550375]
1711587170688399400,[0.42458974],[0.1517116],[0.1517116]
1711587170763149541,[0.43623382],[0.15016873],[0.15016873]
1711587170765022353,[0.39185576],[0.15596721],[0.15596721]
1711587170766859326,[0.46061456],[0.14688573],[0.14688573]
1711587170768719413,[0.47243037],[0.14526798],[0.14526798]
1711587170844033976,[0.53441301],[0.13646787],[0.13646787]
1711587170845924521,[0.44466136],[0.14904209],[0.14904209]
1711587170923114099,0,[0.54336907],[0.54336907]
1711587170925125635,[0.51158461],[0.13977344],[0.13977344]
1711587170927191056,[0.56903772],[0.13129544],[0.13129544]
1711587171007028862,[0.58061507],[0.12951987],[0.12951987]
1711587171008974933,[0.59194286],[0.1277587],[0.1277587]
1711587171010874816,[0.60315445],[0.12599136],[0.12599136]
1711587171119682890,0,[0.59790303],[0.59790303]
1711587171121573726,[0.66546402],[0.11567817],[0.11567817]
1711587171197384130,[0.67492521],[0.11403066],[0.11403066]
1711587171199345240,[0.68408386],[0.11241284],[0.11241284]
1711587171201221387,[0.69299718],[0.11081567],[0.11081567]
1711587171275584903,[0.7016629],[0.10924049],[0.10924049]
1711587171277576392,[0.68058969],[0.11303279],[0.11303279]
1711587171279461497,[0.71841922],[0.10612837],[0.10612837]
1711587171354531052,[0.72629508],[0.10463363],[0.10463363]
1711587171356527821,[0.73385722],[0.10317806],[0.10317806]
1711587171358538726,[0.76619761],[0.09670623],[0.09670623]
1711587171435127477,[0.74791613],[0.10041591],[0.10041591]
1711587171437057799,[0.75464432],[0.09906678],[0.09906678]
1711587171438896736,[0.76111297],[0.09775214],[0.09775214]
1711587171440886481,[0.76744605],[0.09644769],[0.09644769]
1711587171515384363,0,[0.28645321],[0.28645321]
1711587171517261632,[0.79069559],[0.0914996],[0.0914996]
1711587171519378436,[0.79601989],[0.09032831],[0.09032831]
1711587171521386846,[0.80113189],[0.08918926],[0.08918926]
1711587171596479622,[0.82479315],[0.08371544],[0.08371544]
1711587171598381499,[0.79106363],[0.09141912],[0.09141912]
1711587171600333292,[0.81497369],[0.08602937],[0.08602937]
1711587171704459222,[0.81914469],[0.08505417],[0.08505417]
1711587171706313328,[0.82324873],[0.08408359],[0.08408359]
1711587171708205616,[0.84392062],[0.07901377],[0.07901377]
1711587171782778968,0,[0.32413169],[0.32413169]
1711587171784885195,[0.82815447],[0.08290851],[0.08290851]
1711587171786777865,[0.86203232],[0.074288],[0.074288]
1711587171862456116,[0.83463696],[0.08132971],[0.08132971]
1711587171864435441,[0.85288156],[0.07671204],[0.07671204]
1711587171866364409,[0.85558458],[0.07600406],[0.07600406]
1711587171868272839,[0.85814004],[0.0753286],[0.0753286]
1711587171943893567,[0.87407443],[0.07097199],[0.07097199]
1711587171945787518,[0.84882859],[0.07776154],[0.07776154]
1711587171947702980,[0.86518095],[0.07343543],[0.07343543]
1711587172023095900,[0.88027548],[0.06920246],[0.06920246]
1711587172024998166,[0.86926392],[0.07231489],[0.07231489]
1711587172026828976,[0.87104164],[0.07182154],[0.07182154]
1711587172103050594,[0.85904615],[0.07508764],[0.07508764]
1711587172104905140,[0.87151252],[0.0716903],[0.0716903]
1711587172106750969,[0.86970223],[0.07219356],[0.07219356]
1711587172183236161,0,[0.36771077],[0.36771077]
1711587172185168666,[0.86048738],[0.07470278],[0.07470278]
1711587172187073859,[0.87301161],[0.07127086],[0.07127086]
1711587172293123762,[0.84360643],[0.07909325],[0.07909325]
1711587172295079091,[0.8710472],[0.07182],[0.07182]
1711587172296957632,[0.84135766],[0.07965986],[0.07965986]
1711587172372998604,[0.8693039],[0.07230383],[0.07230383]
1711587172374911160,[0.85434487],[0.07632958],[0.07632958]
1711587172452532472,0,[0.38439547],[0.38439547]
1711587172454656729,[0.83521067],[0.08118851],[0.08118851]
1711587172456563415,[0.86469687],[0.07356715],[0.07356715]
1711587172533399105,[0.83425473],[0.08142365],[0.08142365]
1711587172535298126,[0.84929226],[0.07764219],[0.07764219]
1711587172537224710,[0.84896425],[0.07772664],[0.07772664]
1711587172616891502,[0.86344852],[0.07390574],[0.07390574]
1711587172618847823,[0.84848447],[0.07784999],[0.07784999]
1711587172620734710,[0.84823375],[0.07791438],[0.07791438]
1711587172697324634,[0.84802909],[0.07796689],[0.07796689]
1711587172699264673,[0.83225722],[0.08191283],[0.08191283]
1711587172806322960,0,[0.38653075],[0.38653075]
1711587172808230217,[0.84730298],[0.07815293],[0.07815293]
1711587172887628845,[0.84728951],[0.07815638],[0.07815638]
1711587172889619691,[0.8472801],[0.07815879],[0.07815879]
1711587172892048826,[0.83162281],[0.08206758],[0.08206758]
1711587172972588516,[0.86218272],[0.0742475],[0.0742475]
1711587172974518035,[0.81526353],[0.08596196],[0.08596196]
1711587172976414270,[0.862242],[0.07423153],[0.07423153]
1711587172978327778,[0.84740502],[0.07812682],[0.07812682]
1711587173054698152,0,[0.23428373],[0.23428373]
1711587173056590710,[0.86251964],[0.07415669],[0.07415669]
1711587173058478930,[0.847752],[0.07803794],[0.07803794]
1711587173060320661,[0.84784157],[0.07801498],[0.07801498]
1711587173143484388,[0.8479366],[0.07799061],[0.07799061]
1711587173145472549,[0.84804408],[0.07796305],[0.07796305]
1711587173226366194,[0.83259877],[0.08182939],[0.08182939]
1711587173228312926,[0.86307001],[0.07400811],[0.07400811]
1711587173230168463,[0.84838869],[0.07787459],[0.07787459]
1711587173232144622,[0.83298312],[0.0817354],[0.0817354]
1711587173328804584,0,[0.31099631],[0.31099631]
1711587173407025564,[0.84922229],[0.07766021],[0.07766021]
1711587173408314365,[0.86406451],[0.07373886],[0.07373886]
1711587173409559161,[0.84954382],[0.07757736],[0.07757736]
1711587173410810871,[0.83432446],[0.08140652],[0.08140652]
1711587173413935973,[0.84990686],[0.07748371],[0.07748371]
1711587173522992551,0,[0.30942437],[0.30942437]
1711587173524925616,[0.86541074],[0.07337282],[0.07337282]
1711587173604148929,[0.81980934],[0.08489774],[0.08489774]
1711587173606029494,[0.87955611],[0.06941006],[0.06941006]
1711587173607917574,[0.85152285],[0.07706547],[0.07706547]
1711587173609813649,[0.85175547],[0.07700507],[0.07700507]
1711587173687886746,[0.85198219],[0.07694617],[0.07694617]
1711587173689817698,[0.83706712],[0.08072989],[0.08072989]
1711587173691712110,[0.86682997],[0.07298494],[0.07298494]
1711587173770414052,[0.83756514],[0.08060642],[0.08060642]
1711587173772372337,[0.85288541],[0.07671104],[0.07671104]
1711587173774251610,[0.85309029],[0.0766576],[0.0766576]
1711587173852979393,0,[0.30610535],[0.30610535]
1711587173854997782,[0.83903823],[0.08024008],[0.08024008]
1711587173856874360,[0.86838097],[0.07255867],[0.07255867]
1711587173937013555,[0.85431091],[0.07633848],[0.07633848]
1711587173939043076,[0.8395458],[0.08011347],[0.08011347]
1711587173940994197,[0.86878326],[0.0724477],[0.0724477]
1711587173942877347,[0.85474384],[0.07622497],[0.07622497]
1711587174022290573,[0.85488113],[0.07618894],[0.07618894]
1711587174024178403,[0.85501844],[0.07615289],[0.07615289]
1711587174133415908,0,[0.3763713],[0.3763713]
1711587174135329025,[0.84105185],[0.0797366],[0.0797366]
1711587174214367974,[0.85596077],[0.075905],[0.075905]
1711587174216383839,[0.82586572],[0.0834588],[0.0834588]
1711587174218310583,[0.88352227],[0.06825767],[0.06825767]
1711587174297075306,[0.84157883],[0.07960431],[0.07960431]
1711587174298977002,[0.87041087],[0.07199698],[0.07199698]
1711587174300829163,[0.87049826],[0.0719727],[0.0719727]
1711587174302638892,[0.85660512],[0.07573503],[0.07573503]
1711587174380401594,0,[0.30257084],[0.30257084]
1711587174382477253,[0.84263097],[0.07933953],[0.07933953]
1711587174385119990,[0.85736274],[0.0755347],[0.0755347]
1711587174463886337,[0.8575058],[0.07549681],[0.07549681]
1711587174465141704,[0.85761073],[0.075469],[0.075469]
1711587174467598023,[0.85772022],[0.07543998],[0.07543998]
1711587174469548942,[0.85784543],[0.07540678],[0.07540678]
1711587174547231993,[0.87180353],[0.07160907],[0.07160907]
1711587174549128970,[0.85802179],[0.07535999],[0.07535999]
1711587174628685160,[0.84364207],[0.07908424],[0.07908424]
1711587174630704842,[0.8582348],[0.07530344],[0.07530344]
1711587174632029595,[0.87214759],[0.07151291],[0.07151291]
1711587174634020182,[0.85846378],[0.0752426],[0.0752426]
1711587174741429929,0,[0.30067192],[0.30067192]
1711587174743360621,[0.85895315],[0.07511241],[0.07511241]
1711587174745207601,[0.82952205],[0.08257795],[0.08257795]
1711587174825179189,[0.8729757],[0.07128094],[0.07128094]
1711587174827063882,[0.8593424],[0.07500869],[0.07500869]
1711587174906602258,[0.85941703],[0.07498879],[0.07498879]
1711587174908568768,[0.85947744],[0.07497268],[0.07497268]
1711587174910498007,[0.8596052],[0.07493859],[0.07493859]
1711587174912418569,[0.85968994],[0.07491597],[0.07491597]
1711587174992794089,0,[0.37044881],[0.37044881]
1711587174994662160,[0.86013585],[0.07479683],[0.07479683]
1711587175074029320,[0.86019478],[0.07478107],[0.07478107]
1711587175075914785,[0.83089687],[0.0822443],[0.0822443]
1711587175077780652,[0.87391802],[0.07101605],[0.07101605]
1711587175079668330,[0.87397158],[0.07100096],[0.07100096]
1711587175158803034,[0.86040535],[0.07472473],[0.07472473]
1711587175160788283,[0.8461413],[0.07844965],[0.07844965]
1711587175163618577,[0.86048565],[0.07470324],[0.07470324]
1711587175286648855,0,[0.298656],[0.298656]
1711587175288652238,[0.86073953],[0.07463524],[0.07463524]
1711587175290649941,[0.86079784],[0.07461961],[0.07461961]
1711587175372135091,[0.86086596],[0.07460135],[0.07460135]
1711587175451887806,0,[0.44722314],[0.44722314]
1711587175453807379,[0.86131972],[0.0744796],[0.0744796]
1711587175455688017,[0.86138589],[0.07446183],[0.07446183]
1711587175536305667,[0.86146019],[0.07444187],[0.07444187]
1711587175538307968,[0.86153355],[0.07442216],[0.07442216]
1711587175540226049,[0.86161429],[0.07440046],[0.07440046]
