Time Step,Health Status,dm,dmdt
1711145874473904007,[0.9805913],[0.02786302],[0.02786302]
1711145874613559681,0,[0.26073889],[0.26073889]
1711145874615024466,[0.9671094],[0.03627153],[0.03627153]
1711145874618364422,[0.98541305],[0.02415529],[0.02415529]
1711145874622255371,[0.96724877],[0.0361946],[0.0361946]
1711145874625025292,[0.95967311],[0.04016311],[0.04016311]
1711145874628408698,[0.98551429],[0.02407132],[0.02407132]
1711145874630256598,[0.98031864],[0.02805805],[0.02805805]
1711145874635148104,[0.97434689],[0.03203318],[0.03203318]
1711145874791136759,0,[0.80393269],[0.80393269]
1711145874794932414,[0.92196261],[0.05587034],[0.05587034]
1711145874809146606,[0.99642438],[0.01195929],[0.01195929]
1711145874813249764,[0.97460459],[0.03187187],[0.03187187]
1711145874816303101,[0.97463347],[0.03185375],[0.03185375]
1711145874818898138,[0.97455264],[0.03190446],[0.03190446]
1711145874821227295,[0.9804474],[0.02796612],[0.02796612]
1711145874823285091,[0.94228315],[0.04804866],[0.04804866]
1711145874825495365,[0.99356309],[0.01604607],[0.01604607]
1711145874828953766,[0.97418527],[0.03213393],[0.03213393]
1711145874832084056,[0.97411518],[0.03217752],[0.03217752]
1711145874834581546,[0.95960593],[0.04019655],[0.04019655]
1711145874976139187,[0.98548656],[0.02409435],[0.02409435]
1711145874979108198,[0.9742443],[0.03209716],[0.03209716]
1711145874981700174,[0.95984803],[0.04007591],[0.04007591]
1711145874983511441,[0.9803671],[0.02802349],[0.02802349]
1711145874985680769,[0.97440192],[0.0319988],[0.0319988]
1711145874986936976,[0.98044214],[0.02796988],[0.02796988]
1711145874988941696,[0.96016577],[0.03991703],[0.03991703]
1711145875150366152,0,[0.31579159],[0.31579159]
1711145875152070195,[0.97409806],[0.03218816],[0.03218816]
1711145875154347257,[0.95960555],[0.04019674],[0.04019674]
1711145875155429773,[0.9854869],[0.02409406],[0.02409406]
1711145875157602776,[0.97424479],[0.03209686],[0.03209686]
1711145875159727952,[0.98031821],[0.02805836],[0.02805836]
1711145875161914758,[0.97434121],[0.03203672],[0.03203672]
1711145875163065634,[0.97438969],[0.03200644],[0.03200644]
1711145875303857826,0,[0.29589076],[0.29589076]
1711145875305539873,[0.98020881],[0.02813624],[0.02813624]
1711145875308796985,[0.97415897],[0.03215029],[0.03215029]
1711145875311798321,[0.97420582],[0.03212114],[0.03212114]
1711145875314174864,[0.98028885],[0.02807928],[0.02807928]
1711145875315683870,[0.97430379],[0.03206007],[0.03206007]
1711145875319436673,[0.95994109],[0.04002945],[0.04002945]
1711145875482165352,0,[0.51142859],[0.51142859]
1711145875485307987,[0.98054217],[0.02789826],[0.02789826]
1711145875487687856,[0.97462311],[0.03186025],[0.03186025]
1711145875490035963,[0.96785114],[0.03586021],[0.03586021]
1711145875491521672,[0.97454826],[0.0319072],[0.0319072]
1711145875493939261,[0.9804779],[0.0279443],[0.0279443]
1711145875496202891,[0.97446337],[0.03196037],[0.03196037]
1711145875498757233,[0.97441645],[0.03198972],[0.03198972]
1711145875501642619,[0.97437353],[0.03201654],[0.03201654]
1711145875650531783,0,[0.47604596],[0.47604596]
1711145875651616452,[0.96746324],[0.0360759],[0.0360759]
1711145875655136650,[0.96744831],[0.03608418],[0.03608418]
1711145875658201760,[0.97432144],[0.03204906],[0.03204906]
1711145875660791372,[0.98037411],[0.02801848],[0.02801848]
1711145875666219430,[0.9600266],[0.0399867],[0.0399867]
1711145875667281452,[0.98563672],[0.02396938],[0.02396938]
1711145875669729862,[0.98047899],[0.02794352],[0.02794352]
1711145875672183901,[0.97453891],[0.03191306],[0.03191306]
1711145875845387423,0,[0.48354893],[0.48354893]
1711145875850852001,[0.98041949],[0.02798607],[0.02798607]
1711145875852496718,[0.96760533],[0.03599704],[0.03599704]
1711145875856599800,[0.9803866],[0.02800957],[0.02800957]
1711145875860714137,[0.9675491],[0.03602827],[0.03602827]
1711145875863665261,[0.9803537],[0.02803306],[0.02803306]
1711145875865291398,[0.95143767],[0.04407372],[0.04407372]
1711145875868568588,[0.98554267],[0.02404773],[0.02404773]
1711145876021946297,0,[0.25984439],[0.25984439]
1711145876024780413,[0.97451057],[0.03193082],[0.03193082]
1711145876027355881,[0.98047348],[0.02794747],[0.02794747]
1711145876030221905,[0.97447972],[0.03195013],[0.03195013]
1711145876031369656,[0.97446362],[0.03196021],[0.03196021]
1711145876034447777,[0.97444474],[0.03197203],[0.03197203]
1711145876190253181,0,[0.51178487],[0.51178487]
1711145876194266629,[0.97442229],[0.03198607],[0.03198607]
1711145876197799497,[0.97441458],[0.03199088],[0.03199088]
1711145876199493544,[0.97440614],[0.03199616],[0.03199616]
1711145876202395820,[0.974397],[0.03200187],[0.03200187]
1711145876205720401,[0.98039222],[0.02800555],[0.02800555]
1711145876207514189,[0.97437849],[0.03201344],[0.03201344]
1711145876211803895,[0.95994938],[0.0400253],[0.0400253]
1711145876216365321,[0.98036789],[0.02802293],[0.02802293]
1711145876219305527,[0.97434911],[0.03203179],[0.03203179]
1711145876380550232,0,[0.47938632],[0.47938632]
1711145876382479981,[0.97454116],[0.03191165],[0.03191165]
1711145876383584826,[0.9677701],[0.03590538],[0.03590538]
1711145876386034718,[0.97451944],[0.03192526],[0.03192526]
1711145876387993975,[0.98049866],[0.02792944],[0.02792944]
1711145876390996086,[0.97451797],[0.03192618],[0.03192618]
1711145876395254430,[0.98048347],[0.02794032],[0.02794032]
1711145876556597839,0,[0.29550873],[0.29550873]
1711145876558154373,[0.98563366],[0.02397193],[0.02397193]
1711145876561655619,[0.97445124],[0.03196796],[0.03196796]
1711145876564653180,[0.97445273],[0.03196703],[0.03196703]
1711145876764426687,0,[0.60765617],[0.60765617]
1711145876767253421,[0.97440312],[0.03199805],[0.03199805]
1711145876769334636,[0.95999347],[0.04000327],[0.04000327]
1711145876772275113,[0.98039494],[0.02800361],[0.02800361]
1711145876774954879,[0.97439789],[0.03200132],[0.03200132]
1711145876777694116,[0.98039371],[0.02800449],[0.02800449]
1711145876780434740,[0.95999308],[0.04000346],[0.04000346]
1711145876783132604,[0.98559775],[0.02400187],[0.02400187]
1711145876785944478,[0.97438974],[0.03200641],[0.03200641]
1711145876788705725,[0.96759202],[0.03600443],[0.03600443]
1711145876792736494,[0.9803892],[0.02800771],[0.02800771]
1711145876795685936,[0.97438759],[0.03200776],[0.03200776]
1711145876798549058,[0.95157505],[0.04401134],[0.04401134]
1711145876799916825,[0.98559162],[0.02400698],[0.02400698]
1711145876802538997,[0.98038698],[0.0280093],[0.0280093]
1711145876805115705,[0.9675766],[0.036013],[0.036013]
1711145876806960827,[0.97437663],[0.03201461],[0.03201461]
1711145876809510381,[0.98038619],[0.02800986],[0.02800986]
1711145877090122463,0,[0.48422134],[0.48422134]
1711145877098851912,[0.9599565],[0.04002175],[0.04002175]
1711145877102660908,[0.98998873],[0.02001127],[0.02001127]
1711145877104325327,[0.96756263],[0.03602076],[0.03602076]
1711145877107067539,[0.97437219],[0.03201738],[0.03201738]
1711145877110701677,[0.96756392],[0.03602004],[0.03602004]
1711145877112956442,[0.98037775],[0.02801589],[0.02801589]
1711145877270457140,0,[0.47935149],[0.47935149]
1711145877272843718,[0.96770858],[0.03593963],[0.03593963]
1711145877274696286,[0.98486731],[0.024603],[0.024603]
1711145877280225863,[0.97539416],[0.0313725],[0.0313725]
1711145877284462417,[0.96771502],[0.03593604],[0.03593604]
1711145877287778761,[0.96014335],[0.03992826],[0.03992826]
1711145877290928847,[0.98565263],[0.0239561],[0.0239561]
1711145877454179392,0,[0.45901766],[0.45901766]
1711145877456091283,[0.98567057],[0.02394112],[0.02394112]
1711145877457358413,[0.98049685],[0.02793074],[0.02793074]
1711145877460152749,[0.98049907],[0.02792915],[0.02792915]
1711145877526339139,[0.96020461],[0.03989756],[0.03989756]
1711145877528787865,[0.98050434],[0.02792537],[0.02792537]
1711145877530991083,[0.97453829],[0.03191345],[0.03191345]
1711145877679014712,0,[0.44656211],[0.44656211]
1711145877681248919,[0.96784329],[0.03586459],[0.03586459]
1711145877682138508,[0.98054988],[0.02789274],[0.02789274]
1711145877684170158,[0.97460084],[0.03187423],[0.03187423]
1711145877861792305,0,[0.65252766],[0.65252766]
1711145877864810329,[0.99368928],[0.01588801],[0.01588801]
1711145877867384806,[0.97476521],[0.03177092],[0.03177092]
1711145877870022022,[0.97477451],[0.03176507],[0.03176507]
1711145877872230299,[0.97478564],[0.03175806],[0.03175806]
1711145877874003375,[0.94330142],[0.04762293],[0.04762293]
1711145877876937073,[0.98583176],[0.02380609],[0.02380609]
1711145878037132368,[0.99016456],[0.01983475],[0.01983475]
1711145878040344405,[0.96814596],[0.0356954],[0.0356954]
1711145878044373277,[0.97484494],[0.03172069],[0.03172069]
1711145878048712244,[0.98074999],[0.02774888],[0.02774888]
1711145878052867286,[0.97486787],[0.03170623],[0.03170623]
1711145878054238946,[0.97488052],[0.03169825],[0.03169825]
1711145878056997724,[0.96077486],[0.03961067],[0.03961067]
1711145878060630150,[0.98078856],[0.02772107],[0.02772107]
1711145878063309069,[0.97492359],[0.03167106],[0.03167106]
1711145878065839341,[0.95261754],[0.04353503],[0.04353503]
1711145878067026077,[0.98591308],[0.02373767],[0.02373767]
1711145878069582840,[0.98591619],[0.02373505],[0.02373505]
1711145878072015516,[0.97497881],[0.03163618],[0.03163618]
1711145878252093539,0,[0.69751906],[0.69751906]
1711145878254588705,[0.98110691],[0.02749043],[0.02749043]
1711145878256480578,[0.97533329],[0.03141128],[0.03141128]
1711145878258868448,[0.96879899],[0.03532761],[0.03532761]
1711145878261987004,[0.96881234],[0.03532006],[0.03532006]
1711145878263277138,[0.97537364],[0.03138558],[0.03138558]
1711145878267217171,[0.98615217],[0.02353536],[0.02353536]
1711145878270635138,[0.96885615],[0.03529524],[0.03529524]
1711145878272929720,[0.98116805],[0.02744591],[0.02744591]
1711145878405878449,0,[0.25468085],[0.25468085]
1711145878408366360,[0.97545462],[0.03133393],[0.03133393]
1711145878411115101,[0.98120228],[0.02742095],[0.02742095]
1711145878412539180,[0.97544571],[0.03133962],[0.03133962]
1711145878414920148,[0.97544184],[0.03134209],[0.03134209]
1711145878417759099,[0.9689058],[0.03526709],[0.03526709]
1711145878568857878,0,[0.27875239],[0.27875239]
1711145878571857837,[0.97518945],[0.03150273],[0.03150273]
1711145878574253242,[0.9685372],[0.03547551],[0.03547551]
1711145878577565155,[0.9750893],[0.03156625],[0.03156625]
1711145878580748505,[0.95277934],[0.04346063],[0.04346063]
1711145878582162635,[0.99374237],[0.01582103],[0.01582103]
1711145878584253889,[0.97492688],[0.03166899],[0.03166899]
1711145878754406209,0,[0.5224665],[0.5224665]
1711145878757449460,[0.95801265],[0.04098163],[0.04098163]
1711145878758493995,[0.98480384],[0.02465454],[0.02465454]
1711145878760834695,[0.97922221],[0.028829],[0.028829]
1711145878763085454,[0.97271766],[0.03303473],[0.03303473]
1711145878913999357,0,[0.54284273],[0.54284273]
1711145878918408785,[0.9695579],[0.03489533],[0.03489533]
1711145878921192752,[0.96118453],[0.03940328],[0.03940328]
1711145878923569170,[0.96909744],[0.03515825],[0.03515825]
1711145878925534313,[0.9825093],[0.02645048],[0.02645048]
1711145878926826310,[0.96037985],[0.03980962],[0.03980962]
1711145878929273744,[0.96845753],[0.0355204],[0.0355204]
1711145878932765662,[0.95977722],[0.04011124],[0.04011124]
1711145879089674039,0,[0.31759128],[0.31759128]
1711145879091428941,[0.95680033],[0.04156906],[0.04156906]
1711145879102172314,[0.9656048],[0.03709189],[0.03709189]
1711145879104848946,[0.95613318],[0.04188882],[0.04188882]
1711145879105890785,[0.98037011],[0.02802134],[0.02802134]
1711145879107818056,[0.95553022],[0.04217572],[0.04217572]
1711145879111783771,[0.97290013],[0.03292407],[0.03292407]
1711145879116130495,[0.96436407],[0.03775496],[0.03775496]
1711145879119115465,[0.93204421],[0.05213666],[0.05213666]
1711145879276947003,0,[0.53080444],[0.53080444]
1711145879279577637,[0.93749925],[0.0500003],[0.0500003]
1711145879281071013,[0.96914734],[0.03512985],[0.03512985]
1711145879284015055,[0.96895478],[0.03523931],[0.03523931]
1711145879286769395,[0.93617238],[0.05052826],[0.05052826]
1711145879289933589,[0.92205743],[0.05583639],[0.05583639]
1711145879292084550,[0.98962533],[0.02037122],[0.02037122]
1711145879445840115,0,[0.6758362],[0.6758362]
1711145879448362252,[0.91204735],[0.05931362],[0.05931362]
1711145879451036338,[0.9882996],[0.02163368],[0.02163368]
1711145879453783555,[0.96401215],[0.03794093],[0.03794093]
1711145879455151106,[0.95271407],[0.04349066],[0.04349066]
1711145879457260845,[0.93975115],[0.04909128],[0.04909128]
1711145879460251498,[0.95207357],[0.04378421],[0.04378421]
1711145879464562242,[0.93893496],[0.04942268],[0.04942268]
1711145879467216201,[0.97270132],[0.03304463],[0.03304463]
1711145879786324130,0,[1.53445316],[1.53445316]
1711145879788900049,[0.95493006],[0.04245936],[0.04245936]
1711145879792119202,[0.92511089],[0.05473175],[0.05473175]
1711145879794121696,[0.94050487],[0.04878325],[0.04878325]
1711145879796990286,[0.95423015],[0.04278778],[0.04278778]
1711145879799383516,[0.92395464],[0.05515265],[0.05515265]
1711145879802372585,[0.92352086],[0.05530973],[0.05530973]
1711145879804811874,[0.93924883],[0.0492955],[0.0492955]
1711145879807966800,[0.95326876],[0.04323482],[0.04323482]
1711145879810796550,[0.86185476],[0.07433579],[0.07433579]
1711145879813103686,[0.97589011],[0.03105472],[0.03105472]
1711145879814187175,[0.96516426],[0.03732867],[0.03732867]
1711145879817226891,[0.93780397],[0.04987826],[0.04987826]
1711145879820028711,[0.93750048],[0.04999981],[0.04999981]
1711145879823306340,[0.93719705],[0.05012103],[0.05012103]
1711145880225226836,0,[1.24505503],[1.24505503]
1711145880227631618,[0.9296066],[0.05306351],[0.05306351]
1711145880229975444,[0.94589038],[0.04652295],[0.04652295]
1711145880231058182,[0.88907665],[0.06661031],[0.06661031]
1711145880233538869,[0.95989841],[0.04005076],[0.04005076]
1711145880236185384,[0.92844574],[0.05349926],[0.05349926]
1711145880238756669,[0.90903247],[0.06032165],[0.06032165]
1711145880241553452,[0.92780744],[0.05373735],[0.05373735]
1711145880419708987,0,[0.87480063],[0.87480063]
1711145880421973872,[0.94084776],[0.04864247],[0.04864247]
1711145880423142675,[0.9224616],[0.05569144],[0.05569144]
1711145880425435233,[0.90146774],[0.0627797],[0.0627797]
1711145880428002541,[0.92183271],[0.05591683],[0.05591683]
1711145880430233862,[0.93994025],[0.04901418],[0.04901418]
1711145880598439478,0,[0.91036093],[0.91036093]
1711145880751069830,[0.47711739],[0.14462124],[0.14462124]
1711145880753285972,[0.93557106],[0.05076571],[0.05076571]
1711145880754544135,[0.96704608],[0.03630643],[0.03630643]
1711145880757154601,[0.91539884],[0.05817256],[0.05817256]
1711145880759766207,[0.89253417],[0.06556396],[0.06556396]
1711145880762614136,[0.93477178],[0.05107963],[0.05107963]
1711145880764462616,[0.91452907],[0.05847082],[0.05847082]
1711145880765273615,[0.86594078],[0.0732282],[0.0732282]
1711145880930231479,0,[1.01123978],[1.01123978]
1711145880933207151,[0.85759667],[0.07547273],[0.07547273]
1711145880936626081,[0.96429396],[0.03779208],[0.03779208]
1711145880939628943,[0.88397974],[0.06812349],[0.06812349]
1711145880942954053,[0.92959387],[0.05306831],[0.05306831]
1711145880944457344,[0.90776187],[0.06074146],[0.06074146]
1711145880947541562,[0.92916644],[0.05322915],[0.05322915]
1711145880949725242,[0.90720943],[0.06092309],[0.06092309]
1711145880952425392,[0.88216804],[0.06865332],[0.06865332]
1711145881111669715,0,[0.86455698],[0.86455698]
1711145881114682318,[0.92530987],[0.05465899],[0.05465899]
1711145881116277213,[0.90216663],[0.06255665],[0.06255665]
1711145881118361323,[0.90186906],[0.06265172],[0.06265172]
1711145881121514415,[0.90157117],[0.06274674],[0.06274674]
1711145881124395293,[0.90127285],[0.06284175],[0.06284175]
1711145881127139033,[0.7770244],[0.09444058],[0.09444058]
1711145881129326832,[0.96116261],[0.03941441],[0.03941441]
1711145881130670344,[0.92372152],[0.05523712],[0.05523712]
1711145881314291322,0,[1.03094057],[1.03094057]
1711145881317414757,[0.91979162],[0.05664217],[0.05664217]
1711145881320581471,[0.86703398],[0.07292901],[0.07292901]
1711145881323324920,[0.89461522],[0.06492605],[0.06492605]
1711145881324465228,[0.86621048],[0.0731545],[0.0731545]
1711145881327008455,[0.91883674],[0.05697833],[0.05697833]
1711145881329000579,[0.91862751],[0.05705173],[0.05705173]
1711145881331010989,[0.83343338],[0.08162515],[0.08162515]
1711145881487863942,0,[0.60855796],[0.60855796]
1711145881490348173,[0.93826656],[0.04969243],[0.04969243]
1711145881492550599,[0.86072942],[0.07463795],[0.07463795]
1711145881493674395,[0.93794559],[0.04982145],[0.04982145]
1711145881496147178,[0.86000264],[0.07483244],[0.07483244]
1711145881498836354,[0.88905733],[0.06661612],[0.06661612]
1711145881502052626,[0.88874769],[0.06670901],[0.06670901]
1711145881503552521,[0.93726632],[0.05009338],[0.05009338]
1711145881675069024,0,[1.14598048],[1.14598048]
1711145881677859162,[0.88920732],[0.06657107],[0.06657107]
1711145881679049705,[0.88937607],[0.06652035],[0.06652035]
1711145881682002254,[0.88956608],[0.0664632],[0.0664632]
1711145881684272299,[0.86048168],[0.0747043],[0.0747043]
1711145881829247801,0,[1.30370765],[1.30370765]
1711145881832095505,[0.8957935],[0.06456206],[0.06456206]
1711145881834709558,[0.89617438],[0.06444397],[0.06444397]
1711145881836842291,[0.86913061],[0.07235175],[0.07235175]
1711145881839556550,[0.94204998],[0.04814562],[0.04814562]
1711145881842500707,[0.87010262],[0.07208256],[0.07208256]
1711145881990433523,[0.92174413],[0.0559485],[0.0559485]
1711145881994074927,[0.89819369],[0.0638142],[0.0638142]
1711145881997868993,[0.84170363],[0.07957295],[0.07957295]
1711145882000146552,[0.94326893],[0.04763657],[0.04763657]
1711145882003015641,[0.87290039],[0.07130206],[0.07130206]
1711145882004396939,[0.81125591],[0.08688937],[0.08688937]
1711145882006662974,[0.96118663],[0.03940222],[0.03940222]
1711145882010591236,[0.87479407],[0.0707689],[0.0707689]
1711145882013288647,[0.9015932],[0.06273972],[0.06273972]
1711145882016780045,[0.92501213],[0.05476783],[0.05476783]
1711145882018073064,[0.92536217],[0.05463985],[0.05463985]
1711145882020479640,[0.84851783],[0.07784142],[0.07784142]
1711145882253632179,0,[1.49667577],[1.49667577]
1711145882256203980,[0.9537833],[0.04299614],[0.04299614]
1711145882257505295,[0.91837804],[0.05713911],[0.05713911]
1711145882261881445,[0.87354977],[0.07111968],[0.07111968]
1711145882264145118,[0.89842484],[0.06374172],[0.06374172]
1711145882266678938,[0.96886068],[0.03529267],[0.03529267]
1711145882269650412,[0.920776],[0.05629352],[0.05629352]
1711145882271070584,[0.90055575],[0.06306956],[0.06306956]
1711145882273870912,[0.94026664],[0.04888082],[0.04888082]
1711145882442209136,0,[0.76618733],[0.76618733]
1711145882443741723,[0.93076324],[0.05262576],[0.05262576]
1711145882446523822,[0.91311948],[0.058951],[0.058951]
1711145882452415011,[0.94786611],[0.04566569],[0.04566569]
1711145882455224547,[0.93242206],[0.05199151],[0.05199151]
1711145882456582600,[0.93296736],[0.05178133],[0.05178133]
1711145882459210189,[0.93350824],[0.05157199],[0.05157199]
1711145882462075721,[0.93404711],[0.05136259],[0.05136259]
1711145882628354596,0,[0.45295815],[0.45295815]
1711145882630424647,[0.93919141],[0.04931879],[0.04931879]
1711145882632935885,[0.93969224],[0.04911528],[0.04911528]
1711145882635052213,[0.95418392],[0.04280938],[0.04280938]
1711145882635866536,[0.9248606],[0.05482313],[0.05482313]
1711145882637911310,[0.94112523],[0.04852825],[0.04852825]
1711145882802429139,0,[0.65382809],[0.65382809]
1711145882805918916,[0.93372094],[0.05148944],[0.05148944]
1711145882808615649,[0.9602106],[0.03989456],[0.03989456]
1711145882811525287,[0.94840183],[0.04543046],[0.04543046]
1711145882812899126,[0.94879366],[0.04525764],[0.04525764]
1711145882815040341,[0.93571548],[0.05070878],[0.05070878]
1711145882817358707,[0.94961143],[0.0448948],[0.0448948]
1711145882819097058,[0.96169254],[0.03914459],[0.03914459]
1711145882969615506,0,[0.40071901],[0.40071901]
1711145882971838013,[0.9644174],[0.0377267],[0.0377267]
1711145882974114861,[0.94160596],[0.04832972],[0.04832972]
1711145882975864634,[0.94207263],[0.04813621],[0.04813621]
1711145882977585202,[0.97442652],[0.03198342],[0.03198342]
1711145882978308695,[0.94284121],[0.04781581],[0.04781581]
1711145882979964658,[0.9432875],[0.04762877],[0.04762877]
1711145882982283726,[0.96593457],[0.03691364],[0.03691364]
1711145883152190320,0,[0.61604709],[0.61604709]
1711145883153255742,[0.94936925],[0.04500255],[0.04500255]
1711145883156548911,[0.96956327],[0.03489225],[0.03489225]
1711145883159076659,[0.96047571],[0.03976143],[0.03976143]
1711145883161743176,[0.96071948],[0.03963863],[0.03963863]
1711145883164956947,[0.95060727],[0.04444895],[0.04444895]
1711145883167565325,[0.92678552],[0.05411635],[0.05411635]
1711145883320614761,0,[0.63257744],[0.63257744]
1711145883323007877,[0.92141311],[0.05606671],[0.05606671]
1711145883325600766,[0.98643414],[0.02329452],[0.02329452]
1711145883327259178,[0.97352023],[0.03254521],[0.03254521]
1711145883329474090,[0.97364148],[0.03247061],[0.03247061]
1711145883331553059,[0.95666322],[0.04163497],[0.04163497]
1711145883333884867,[0.97391952],[0.03229891],[0.03229891]
1711145883491283303,0,[0.33702401],[0.33702401]
1711145883494545661,[0.94948513],[0.04495103],[0.04495103]
1711145883496980646,[0.98742923],[0.02242389],[0.02242389]
1711145883499513603,[0.97544783],[0.03133826],[0.03133826]
1711145883501149052,[0.95961111],[0.04019397],[0.04019397]
1711145883503244461,[0.9682478],[0.03563829],[0.03563829]
1711145883506673217,[0.96001268],[0.03999366],[0.03999366]
1711145883510405319,[0.975925],[0.03103224],[0.03103224]
1711145883663000815,0,[0.56109302],[0.56109302]
1711145883665315818,[0.97766363],[0.02989071],[0.02989071]
1711145883666326598,[0.93466561],[0.05112118],[0.05112118]
1711145883668600221,[0.98870608],[0.02125457],[0.02125457]
1711145883671716309,[0.96353151],[0.03819345],[0.03819345]
1711145883672936120,[0.98878402],[0.02118111],[0.02118111]
1711145883831663245,0,[0.57044106],[0.57044106]
1711145883833978065,[0.97945022],[0.02867039],[0.02867039]
1711145883836869933,[0.97324771],[0.03271225],[0.03271225]
1711145883839961884,[0.97333901],[0.03265639],[0.03265639]
1711145883843826786,[0.96638044],[0.03667128],[0.03667128]
1711145883847081615,[0.95865916],[0.0406649],[0.0406649]
1711145883849496552,[0.95019843],[0.04463253],[0.04463253]
1711145883852767820,[0.99835826],[0.00810368],[0.00810368]
1711145883855257206,[0.97378709],[0.03238081],[0.03238081]
1711145883857778321,[0.97387465],[0.03232668],[0.03232668]
1711145883858923914,[0.96705332],[0.03630244],[0.03630244]
1711145883862007952,[0.97405744],[0.03221339],[0.03221339]
1711145883864912554,[0.96727739],[0.03617878],[0.03617878]
1711145883866668819,[0.98027043],[0.0280924],[0.0280924]
1711145883869151472,[0.97430703],[0.03205805],[0.03205805]
1711145884015486535,[0.96759088],[0.03600507],[0.03600507]
1711145884017754927,[0.98045876],[0.027958],[0.027958]
1711145884019609035,[0.96779605],[0.03589092],[0.03589092]
1711145884021963242,[0.98058127],[0.02787022],[0.02787022]
1711145884023317669,[0.98063173],[0.02783399],[0.02783399]
1711145884025685617,[0.97477652],[0.03176381],[0.03176381]
1711145884031466899,[0.92301322],[0.05549298],[0.05549298]
1711145884033016587,[0.99843084],[0.00792251],[0.00792251]
1711145884036469372,[0.95230452],[0.04367859],[0.04367859]
1711145884295391387,0,[0.6961847],[0.6961847]
1711145884298036213,[0.97470843],[0.03180665],[0.03180665]
1711145884300693674,[0.97477742],[0.03176324],[0.03176324]
1711145884302097750,[0.97482967],[0.03173032],[0.03173032]
1711145884304385228,[0.98071826],[0.02777174],[0.02777174]
1711145884306606823,[0.96801809],[0.03576698],[0.03576698]
1711145884308857733,[0.98058252],[0.02786933],[0.02786933]
1711145884309974652,[0.967796],[0.03589095],[0.03589095]
1711145884459987734,0,[0.54119337],[0.54119337]
1711145884463608311,[0.96751858],[0.0360452],[0.0360452]
1711145884466476729,[0.96742156],[0.036099],[0.036099]
1711145884470088260,[0.98548668],[0.02409425],[0.02409425]
1711145884472397910,[0.97423073],[0.03210562],[0.03210562]
1711145884475569221,[0.9674685],[0.03607298],[0.03607298]
1711145884651419520,0,[0.54619894],[0.54619894]
1711145884653363916,[0.98034452],[0.0280396],[0.0280396]
1711145884656005246,[0.98038388],[0.02801151],[0.02801151]
1711145884834572491,0,[0.64358206],[0.64358206]
1711145884838839241,[0.96020345],[0.03989815],[0.03989815]
1711145884842887463,[0.98567253],[0.02393948],[0.02393948]
1711145884849087142,[0.97452786],[0.03191999],[0.03191999]
1711145884852035897,[0.97449837],[0.03193846],[0.03193846]
1711145884854085220,[0.96769594],[0.03594666],[0.03594666]
1711145884859540454,[0.96008561],[0.03995717],[0.03995717]
1711145884862515184,[0.99001146],[0.01998854],[0.01998854]
1711145884863458448,[0.97441764],[0.03198897],[0.03198897]
1711145884865273072,[0.96759974],[0.03600014],[0.03600014]
1711145884867408790,[0.97437805],[0.03201371],[0.03201371]
1711145884869516351,[0.96754912],[0.03602825],[0.03602825]
1711145884870946696,[0.98556729],[0.02402724],[0.02402724]
1711145884874925408,[0.9803471],[0.02803776],[0.02803776]
1711145884877159967,[0.96757047],[0.0360164],[0.0360164]
1711145885044873934,0,[0.34692696],[0.34692696]
1711145885047496228,[0.97450249],[0.03193588],[0.03193588]
1711145885051051801,[0.97448693],[0.03194563],[0.03194563]
1711145885054155085,[0.97447159],[0.03195522],[0.03195522]
1711145885057190862,[0.95170246],[0.0439534],[0.0439534]
1711145885222921795,0,[0.28002973],[0.28002973]
1711145885225039245,[0.96753407],[0.03603661],[0.03603661]
1711145885230267423,[0.9855911],[0.02400741],[0.02400741]
1711145885232594866,[0.97443237],[0.03197976],[0.03197976]
1711145885235418973,[0.96771082],[0.03593838],[0.03593838]
1711145885408481618,0,[0.57520258],[0.57520258]
1711145885410902595,[0.98039285],[0.02800511],[0.02800511]
1711145885413028592,[0.96758042],[0.03601088],[0.03601088]
1711145885414051545,[0.98038351],[0.02801178],[0.02801178]
1711145885416754931,[0.96756574],[0.03601903],[0.03601903]
1711145885419101249,[0.98037502],[0.02801784],[0.02801784]
1711145885563135813,0,[0.28793433],[0.28793433]
1711145885565168735,[0.97459927],[0.03187521],[0.03187521]
1711145885566539078,[0.97463579],[0.03185229],[0.03185229]
1711145885569169201,[0.97464137],[0.03184879],[0.03184879]
1711145885571807325,[0.97463631],[0.03185197],[0.03185197]
1711145885573424961,[0.96789234],[0.03583722],[0.03583722]
1711145885575426123,[0.9746262],[0.03185831],[0.03185831]
1711145885744909492,0,[0.86057302],[0.86057302]
1711145885746776934,[0.98048207],[0.02794132],[0.02794132]
1711145885748550581,[0.96773094],[0.03592718],[0.03592718]
1711145885750440877,[0.98047609],[0.0279456],[0.0279456]
1711145885753250201,[0.96772052],[0.03593298],[0.03593298]
1711145885755308310,[0.98046958],[0.02795025],[0.02795025]
1711145885757476255,[0.97448674],[0.03194574],[0.03194574]
1711145885759608453,[0.97448233],[0.0319485],[0.0319485]
1711145885762135884,[0.97447827],[0.03195104],[0.03195104]
1711145885764843507,[0.97447441],[0.03195346],[0.03195346]
1711145885767425697,[0.97447055],[0.03195588],[0.03195588]
1711145885770057280,[0.96010327],[0.03994833],[0.03994833]
1711145885771368873,[0.98044751],[0.02796604],[0.02796604]
1711145885773577744,[0.98044521],[0.02796769],[0.02796769]
1711145885774649879,[0.9744556],[0.03196523],[0.03196523]
