Time Step,Health Status,dm,dmdt
1711585552726203264,[0.97934949],[0.02874057],[0.02874057]
1711585552782517231,[0.98080769],[0.02770726],[0.02770726]
1711585552784375526,[0.97335175],[0.03264858],[0.03264858]
1711585552786298866,[0.97957805],[0.02858107],[0.02858107]
1711585552845678554,[0.97658085],[0.03060663],[0.03060663]
1711585552847763592,[0.97833924],[0.02943519],[0.02943519]
1711585552849696801,[0.9751898],[0.03150251],[0.03150251]
1711585552908357906,[0.97192428],[0.03351162],[0.03351162]
1711585552910290323,[0.97094086],[0.03409348],[0.03409348]
1711585552912162044,[0.97563432],[0.03121902],[0.03121902]
1711585552971259291,[0.97484305],[0.03172189],[0.03172189]
1711585552973788850,[0.97142954],[0.0338056],[0.0338056]
1711585552975664018,[0.97054357],[0.03432575],[0.03432575]
1711585553037400375,[0.96659392],[0.03655466],[0.03655466]
1711585553039324616,[0.95113797],[0.04420951],[0.04420951]
1711585553041216285,[0.97941788],[0.02869294],[0.02869294]
1711585553102873345,[0.97030736],[0.0344631],[0.0344631]
1711585553104914771,[0.96957968],[0.03488285],[0.03488285]
1711585553106853460,[0.96545901],[0.03717041],[0.03717041]
1711585553108695745,[0.96091566],[0.03953952],[0.03953952]
1711585553168291813,[0.96367047],[0.03812062],[0.03812062]
1711585553168925365,[0.96283063],[0.03855872],[0.03855872]
1711585553170810772,[0.96596908],[0.03689494],[0.03689494]
1711585553230540517,[0.95766501],[0.04115094],[0.04115094]
1711585553232514494,[0.96049029],[0.0397541],[0.0397541]
1711585553234546361,[0.95932334],[0.04033691],[0.04033691]
1711585553296363563,[0.96258928],[0.0386837],[0.0386837]
1711585553298365863,[0.95331211],[0.04321476],[0.04321476]
1711585553300289944,[0.95999017],[0.04000492],[0.04000492]
1711585553362755070,[0.95329353],[0.04322336],[0.04322336]
1711585553364658722,[0.95491012],[0.04246876],[0.04246876]
1711585553366559569,[0.9548746],[0.04248548],[0.04248548]
1711585553480459785,[0.94303293],[0.04773555],[0.04773555]
