Filter X,Filter Y,IMU X,IMU Y,GPS X,GPS Y,Ground Truth X,Ground Truth Y,Algorithm,Spoofing Rate
1.92354494460765,-0.02378970164311037,0.0,0.0,2.2420221217215848,-0.029736374428113613,-0.0019999999999988916,-0.0009999999999998899,CI,2
2.293794092648998,-0.028069265044451785,0.0,0.0,2.344900274333576,-0.02959559732537053,-0.0030000000000001137,0.001000000000000112,CI,2
2.4668532545302817,-0.02907676015810848,0.0,0.0,2.447894848639332,-0.02944725577927514,-0.0030000000000001137,0.001000000000000112,CI,2
2.586887514846196,-0.03468731523515103,0.0,0.0,2.5484751185456394,-0.0367293271832531,-0.0030000000000001137,0.001000000000000112,CI,2
2.6944289244194817,-0.03611257080051584,0.0,0.0,2.6514367187922083,-0.03664801733413571,-0.0030000000000001137,0.001000000000000112,CI,2
2.7986599089695363,-0.03642607991710977,0.0,0.0,2.754455430424323,-0.03656387255992325,-0.0030000000000001137,0.001000000000000112,CI,2
2.901938573777361,-0.03651642989143853,0.0,0.0,2.857385480214048,-0.03657509772097665,-0.0030000000000001137,0.001000000000000112,CI,2
3.002172334254275,-0.041530623652542294,0.0,0.0,2.9565047130466935,-0.04335390993186332,-0.0030000000000001137,0.001000000000000112,CI,2
3.1043508654741165,-0.04282757236329788,0.0,0.0,3.059395100155453,-0.043347115847345734,-0.0019999999999988916,0.001000000000000112,CI,2
3.207134157035714,-0.04305314930919442,0.0,0.0,3.1623997612887047,-0.043198872762663106,-0.003999999999997783,0.001000000000000112,CI,2
3.3100657698747153,-0.04274433765507137,0.0,0.0,3.265385669700791,-0.04270230455388941,-0.003999999999997783,0.001000000000000112,CI,2
3.410254891308218,-0.04535954196555525,0.0,0.0,3.3645709403364394,-0.046351750792302346,-0.0030000000000001137,0.0,CI,2
3.512458047630173,-0.045161197617919355,0.0,0.0,3.4675113343694943,-0.04518034633002546,-0.0030000000000001137,0.0,CI,2
3.615183630251702,-0.043913770789144865,0.0,0.0,3.5704281530136326,-0.0435625615541705,-0.0030000000000001137,0.0020000000000000018,CI,2
3.71808734696325,-0.042065811340905035,0.0,0.0,3.6733970677527426,-0.04149306811979311,-0.0030000000000001137,0.0020000000000000018,CI,2
3.8169937745232128,-0.04350033274627971,0.0,0.0,3.770840327523014,-0.04406246881013194,0.0,0.0040000000000000036,CI,2
3.9188118910267664,-0.04139117288647704,0.0,0.0,3.8737242563737544,-0.04072748591777772,0.0,0.0040000000000000036,CI,2
4.021403018110361,-0.03795275709113264,0.0,0.0,3.9765983171465114,-0.0368026329807754,-0.0009999999999976694,0.008000000000000007,CI,2
4.124205843283354,-0.03364514851132055,0.0,0.0,4.0794785944620795,-0.03215326720907324,-0.0009999999999976694,0.008000000000000007,CI,2
4.222012184614362,-0.03198274468311176,0.0,0.0,4.17545607594224,-0.03136133986392883,-0.0009999999999976694,0.016000000000000014,CI,2
4.3235401806613165,-0.027019246873913598,0.0,0.0,4.278346254512507,-0.02522782432903027,-0.0009999999999976694,0.016000000000000014,CI,2
4.4260833181717,-0.020686356870905063,0.0,0.0,4.381260936369033,-0.018355069172190087,-0.0019999999999988916,0.027000000000000135,CI,2
4.5288899875815,-0.013312083216506855,0.0,0.0,4.484164081409572,-0.010534136462662679,-0.0019999999999988916,0.027000000000000135,CI,2
4.627849427479028,-0.008486344188485605,0.0,0.0,4.5817156869862234,-0.00648794443105493,-0.0030000000000001137,0.04100000000000015,CI,2
4.729714816808199,0.0005409342256689926,0.0,0.0,4.684644564569025,0.004066492323634727,-0.0030000000000001137,0.04100000000000015,CI,2
4.832324078025514,0.011866601148822233,0.0,0.0,4.787526305456457,0.016321216188242733,-0.003999999999997783,0.05900000000000016,CI,2
4.935149432606487,0.02510307116601327,0.0,0.0,4.890431283536141,0.030390607451966405,-0.003999999999997783,0.05900000000000016,CI,2
5.034417404824986,0.035766359850747,0.0,0.0,4.988399138436078,0.040373734923847646,-0.003999999999997783,0.05900000000000016,CI,2
5.136255172567703,0.05196842873394728,0.0,0.0,5.0911776569139064,0.05866252926519341,-0.0030000000000001137,0.08400000000000007,CI,2
5.238746616862159,0.07095444648034073,0.0011043236015598479,0.09960842921660747,5.193910349812646,0.07887328284480419,-0.003999999999997783,0.11300000000000021,CI,2
5.341382518780062,0.09259699330699081,0.0010406993663688471,0.15102820073624826,5.29660237494376,0.10174789620265375,-0.003999999999997783,0.11300000000000021,CI,2
5.435253060805656,0.1130528526648305,0.0007174474487779579,0.19149613550552746,5.387271676650174,0.12216821197986127,-0.004999999999999005,0.15500000000000003,CI,2
5.535518536273634,0.13891588340292932,0.0006671747797061802,0.22974617659160881,5.489882166596956,0.15024740349041765,-0.004999999999999005,0.15500000000000003,CI,2
5.637604297910943,0.16756398869617273,0.0008451786605626607,0.2669601098143687,5.592643729051668,0.1803080118261318,-0.006000000000000227,0.20399999999999996,CI,2
5.740072081304056,0.1990972682139665,0.001139462702456447,0.3052098970496787,5.695264506951206,0.2133473320677204,-0.006000000000000227,0.20399999999999996,CI,2
5.846742983950779,0.22367395421740222,0.0011522785968459178,0.34560511510083375,5.803502039497418,0.23610435150600623,-0.003999999999997783,0.26600000000000024,CI,2
5.950371192904816,0.25789389623119213,0.0009939632858606414,0.3878683552410336,5.906026429973472,0.2741249691997727,-0.003999999999997783,0.26600000000000024,CI,2
6.053188963414253,0.2961393399175192,0.0007016857538471334,0.43119861976430474,6.008574010191576,0.31440237580971186,-0.006000000000000227,0.33699999999999997,CI,2
