Time Step,Health Status,dm,dmdt
1711585705838393662,[0.82742537],[0.08308421],[0.08308421]
1711585705903807046,[0.81191929],[0.08673655],[0.08673655]
1711585705905624426,[0.83133943],[0.08213661],[0.08213661]
1711585705907417590,[0.8161443],[0.0857568],[0.0857568]
1711585705909101704,[0.83511514],[0.08121203],[0.08121203]
1711585705974199808,[0.86782097],[0.07271287],[0.07271287]
1711585705975985757,[0.83849956],[0.08037423],[0.08037423]
1711585706042052965,[0.8238231],[0.08394687],[0.08394687]
1711585706043877118,[0.8572058],[0.07557624],[0.07557624]
1711585706109776135,[0.82723628],[0.08312971],[0.08312971]
1711585706111577173,[0.84481989],[0.07878581],[0.07878581]
1711585706113250898,[0.86122517],[0.07450499],[0.07450499]
1711585706114426329,[0.84761043],[0.07807421],[0.07807421]
1711585706210653189,[0.83353897],[0.08159927],[0.08159927]
1711585706212437576,[0.83507253],[0.08122253],[0.08122253]
1711585706214135747,[0.86615617],[0.07316935],[0.07316935]
1711585706280699638,[0.852926],[0.07670046],[0.07670046]
1711585706281882082,[0.86817864],[0.07261442],[0.07261442]
1711585706283669124,[0.8527968],[0.07673414],[0.07673414]
1711585706351187251,[0.8348231],[0.08128392],[0.08128392]
1711585706352908928,[0.84783008],[0.07801793],[0.07801793]
1711585706420570420,[0.84563065],[0.07857973],[0.07857973]
1711585706422333286,[0.84349822],[0.07912061],[0.07912061]
1711585706424040595,[0.84145461],[0.07963552],[0.07963552]
1711585706489188413,[0.8552279],[0.07609786],[0.07609786]
1711585706556799117,[0.82112092],[0.0845882],[0.0845882]
1711585706558002953,[0.83595904],[0.08100394],[0.08100394]
1711585706559149558,[0.81725057],[0.0854984],[0.0854984]
1711585706560303929,[0.86444939],[0.0736344],[0.0736344]
1711585706563646700,[0.81386769],[0.08628611],[0.08628611]
1711585706633630558,[0.84634041],[0.07839887],[0.07839887]
1711585706635438040,[0.82840056],[0.08284913],[0.08284913]
1711585706662664125,[0.79070102],[0.09149841],[0.09149841]
1711585706664325947,[0.84273167],[0.07931414],[0.07931414]
1711585706730390619,[0.84170534],[0.07957252],[0.07957252]
1711585706732111825,[0.82350382],[0.0840229],[0.0840229]
1711585706801380035,[0.82247766],[0.0842668],[0.0842668]
1711585706803252270,[0.82158551],[0.08447828],[0.08447828]
1711585706805041926,[0.82204858],[0.08436858],[0.08436858]
1711585706807449416,[0.82335323],[0.08405874],[0.08405874]
1711585706883749068,[0.80675139],[0.0879201],[0.0879201]
1711585706884869724,[0.84297946],[0.07925163],[0.07925163]
1711585706983186978,[0.82723194],[0.08313075],[0.08313075]
1711585706984967768,[0.82844566],[0.08283824],[0.08283824]
1711585706986696999,[0.82963569],[0.08255042],[0.08255042]
1711585707053425574,[0.81349785],[0.08637179],[0.08637179]
1711585707055277099,[0.83200738],[0.08197381],[0.08197381]
1711585707057276758,[0.8160455],[0.08577983],[0.08577983]
1711585707058999176,[0.85040284],[0.07735558],[0.07735558]
1711585707126338653,[0.83528387],[0.08117047],[0.08117047]
1711585707128108672,[0.83635915],[0.08090509],[0.08090509]
1711585707129296647,[0.83739493],[0.08064864],[0.08064864]
1711585707197742611,[0.85414773],[0.07638122],[0.07638122]
1711585707200042996,[0.82294085],[0.08415679],[0.08415679]
1711585707201695941,[0.8404264],[0.07989333],[0.07989333]
1711585707270127797,[0.82518263],[0.08362234],[0.08362234]
1711585707271831500,[0.84242773],[0.07939075],[0.07939075]
1711585707273474947,[0.81055215],[0.08705121],[0.08705121]
1711585707341290162,[0.88754502],[0.06706862],[0.06706862]
1711585707343125086,[0.82937122],[0.08261447],[0.08261447]
1711585707344822477,[0.87535679],[0.07060969],[0.07060969]
1711585707413452194,0,[0.39275175],[0.39275175]
1711585707482534357,[0.85133718],[0.07711364],[0.07711364]
1711585707484274900,[0.86655852],[0.07305928],[0.07305928]
1711585707486436320,[0.83789024],[0.08052571],[0.08052571]
1711585707488155743,[0.85359234],[0.07652651],[0.07652651]
1711585707556827266,[0.85298999],[0.07668377],[0.07668377]
1711585707558544455,[0.86660978],[0.07304525],[0.07304525]
1711585707560264398,[0.83620406],[0.08094342],[0.08094342]
1711585707561953963,[0.86526767],[0.07341181],[0.07341181]
1711585707662941680,[0.85005651],[0.07744508],[0.07744508]
1711585707731718618,[0.84941793],[0.07760981],[0.07760981]
1711585707733497314,[0.83334277],[0.08164735],[0.08164735]
1711585707735234150,[0.84832772],[0.07789025],[0.07789025]
1711585707737075997,[0.84785616],[0.07801124],[0.07801124]
1711585707808799747,[0.84740975],[0.0781256],[0.0781256]
1711585707810656673,[0.86191163],[0.07432049],[0.07432049]
1711585707812343783,[0.84660811],[0.07833055],[0.07833055]
1711585707909632066,0,[0.39682515],[0.39682515]
1711585707911392487,[0.84476402],[0.07879999],[0.07879999]
1711585707913072484,[0.84454487],[0.0788556],[0.0788556]
1711585707986282380,[0.8443387],[0.07890787],[0.07890787]
1711585707988108827,[0.8441481],[0.07895617],[0.07895617]
1711585707989884818,[0.84396902],[0.07900151],[0.07900151]
1711585707991561830,[0.85904064],[0.07508911],[0.07508911]
1711585708061370022,[0.84366772],[0.07907775],[0.07907775]
1711585708063128439,[0.81065961],[0.08702652],[0.08702652]
1711585708065086340,[0.87314722],[0.0712328],[0.0712328]
1711585708134539420,[0.81036932],[0.08709321],[0.08709321]
1711585708136412557,[0.85845955],[0.07524372],[0.07524372]
1711585708206096952,[0.85837651],[0.07526579],[0.07526579]
1711585708207881730,[0.84299],[0.07924898],[0.07924898]
1711585708209682969,[0.84293003],[0.07926411],[0.07926411]
1711585708211399516,[0.8428531],[0.07928352],[0.07928352]
1711585708280579757,0,[0.31727342],[0.31727342]
1711585708282445790,[0.84255711],[0.07935815],[0.07935815]
1711585708284177656,[0.84251264],[0.07936935],[0.07936935]
1711585708286304109,[0.84246554],[0.07938122],[0.07938122]
1711585708385067595,[0.84242666],[0.07939102],[0.07939102]
1711585708387430972,[0.82624539],[0.08336777],[0.08336777]
1711585708456607615,[0.84236683],[0.07940609],[0.07940609]
1711585708458417140,[0.85771263],[0.075442],[0.075442]
1711585708460156210,[0.82617129],[0.08338554],[0.08338554]
1711585708461818272,[0.82615906],[0.08338847],[0.08338847]
1711585708533034320,[0.85770087],[0.07544512],[0.07544512]
1711585708534778329,[0.85771509],[0.07544134],[0.07544134]
1711585708536679119,[0.84231236],[0.07941981],[0.07941981]
1711585708606623262,[0.84233677],[0.07941366],[0.07941366]
1711585708608443557,[0.84236597],[0.0794063],[0.0794063]
1711585708679059557,0,[0.40487246],[0.40487246]
1711585708680808225,[0.87242192],[0.07143615],[0.07143615]
1711585708681935814,[0.82638058],[0.08333533],[0.08333533]
1711585708751415858,[0.84254708],[0.07936068],[0.07936068]
1711585708753172903,[0.84258404],[0.07935136],[0.07935136]
1711585708754857779,[0.85796562],[0.0753749],[0.0753749]
1711585708825309353,[0.82648562],[0.08331011],[0.08331011]
1711585708826578403,[0.84266436],[0.07933111],[0.07933111]
1711585708858165622,[0.82654885],[0.08329493],[0.08329493]
1711585708934504827,[0.84271171],[0.07931918],[0.07931918]
1711585708936588287,[0.87262085],[0.07138043],[0.07138043]
1711585708938426667,[0.84276821],[0.07930493],[0.07930493]
1711585709012743663,0,[0.4003391],[0.4003391]
1711585709014604487,[0.84298747],[0.07924961],[0.07924961]
1711585709115595500,[0.84301747],[0.07924204],[0.07924204]
1711585709118008320,[0.79243204],[0.09111925],[0.09111925]
1711585709119720729,[0.87288762],[0.07130565],[0.07130565]
1711585709120830123,[0.85840778],[0.07525748],[0.07525748]
1711585709189313138,[0.85840428],[0.07525841],[0.07525841]
1711585709191080291,[0.82707028],[0.08316964],[0.08316964]
1711585709192837787,[0.85845438],[0.0752451],[0.0752451]
1711585709260523695,[0.82711563],[0.08315873],[0.08315873]
1711585709262269017,[0.84321256],[0.07919279],[0.07919279]
1711585709263956879,[0.8585223],[0.07522704],[0.07522704]
1711585709332393535,[0.82720441],[0.08313738],[0.08313738]
1711585709334107808,[0.84329817],[0.07917116],[0.07917116]
1711585709403942049,[0.85860691],[0.07520455],[0.07520455]
1711585709405730183,[0.84336925],[0.0791532],[0.0791532]
1711585709407475875,[0.81052386],[0.08705771],[0.08705771]
1711585709475204677,0,[0.30855087],[0.30855087]
1711585709477212230,[0.82760321],[0.08304139],[0.08304139]
1711585709478932995,[0.85892323],[0.07512038],[0.07512038]
1711585709547402517,[0.84373127],[0.07906168],[0.07906168]
1711585709549276665,[0.8277819],[0.08299834],[0.08299834]
1711585709616637663,[0.84385532],[0.07903029],[0.07903029]
1711585709618373076,[0.84391283],[0.07901574],[0.07901574]
1711585709620118599,[0.85918092],[0.07505174],[0.07505174]
1711585709621802253,[0.84403218],[0.07898552],[0.07898552]
1711585709689141405,[0.84409799],[0.07896886],[0.07896886]
1711585709690883280,[0.82819618],[0.08289845],[0.08289845]
1711585709692631318,[0.84423146],[0.07893505],[0.07893505]
1711585709790723770,[0.82834203],[0.08286325],[0.08286325]
1711585709792456108,[0.84438381],[0.07889644],[0.07889644]
1711585709794118551,[0.8596201],[0.07493461],[0.07493461]
1711585709863195394,[0.77613332],[0.0946291],[0.0946291]
1711585709864933993,[0.91259759],[0.0591278],[0.0591278]
1711585709866732075,[0.8287787],[0.08275779],[0.08275779]
1711585709936019328,[0.84479514],[0.0787921],[0.0787921]
1711585709937897765,[0.84489005],[0.078768],[0.078768]
1711585709939684206,[0.86012073],[0.07480087],[0.07480087]
1711585709941392417,[0.84512274],[0.0787089],[0.0787089]
1711585710009644128,0,[0.31447145],[0.31447145]
1711585710011430519,[0.83008494],[0.08244151],[0.08244151]
1711585710013138530,[0.79644822],[0.09023343],[0.09023343]
1711585710083064477,[0.90160648],[0.06273548],[0.06273548]
1711585710084753191,[0.83069675],[0.08229295],[0.08229295]
1711585710086518501,[0.86159111],[0.07440669],[0.07440669]
1711585710088238385,[0.84684041],[0.07827122],[0.07827122]
1711585710157563281,[0.84705421],[0.07821657],[0.07821657]
1711585710159298284,[0.83162423],[0.08206723],[0.08206723]
1711585710227616312,[0.84752049],[0.07809725],[0.07809725]
1711585710229435566,[0.84774941],[0.0780386],[0.0780386]
1711585710231130662,[0.8479881],[0.07797741],[0.07797741]
1711585710300322726,[0.84821645],[0.07791882],[0.07791882]
1711585710302021328,[0.84844618],[0.07785983],[0.07785983]
1711585710303702156,[0.84866994],[0.07780233],[0.07780233]
1711585710373071917,[0.84887969],[0.07774839],[0.07774839]
1711585710374757114,[0.86379835],[0.07381102],[0.07381102]
1711585710376535449,[0.84925318],[0.07765226],[0.07765226]
1711585710445955407,[0.83397952],[0.08149122],[0.08149122]
1711585710447874061,[0.84954852],[0.07757615],[0.07757615]
1711585710449692774,[0.84964002],[0.07755256],[0.07755256]
1711585710549303317,0,[0.31018609],[0.31018609]
1711585710551051955,[0.84938093],[0.07761935],[0.07761935]
1711585710552774112,[0.84913248],[0.07768334],[0.07768334]
1711585710554530125,[0.84880296],[0.07776813],[0.07776813]
1711585710624780164,[0.84826887],[0.07790536],[0.07790536]
1711585710626706212,[0.86246207],[0.07417221],[0.07417221]
1711585710628506650,[0.84677921],[0.07828686],[0.07828686]
1711585710699260192,[0.84576066],[0.07854663],[0.07854663]
1711585710700960237,[0.82860328],[0.08280017],[0.08280017]
1711585710769422502,[0.84309229],[0.07922316],[0.07922316]
1711585710771125303,[0.85692644],[0.07565013],[0.07565013]
1711585710772823956,[0.83966404],[0.08008395],[0.08008395]
1711585710774489615,[0.83767397],[0.08057941],[0.08057941]
1711585710843176169,[0.83554632],[0.08110578],[0.08110578]
1711585710844934396,[0.83328374],[0.08166181],[0.08166181]
1711585710846646394,[0.81344085],[0.08638499],[0.08638499]
1711585710915687067,[0.82811254],[0.08291863],[0.08291863]
1711585710917467927,[0.8073425],[0.08778553],[0.08778553]
1711585710919218730,[0.83961615],[0.08009591],[0.08009591]
1711585710988924465,[0.81921979],[0.08503651],[0.08503651]
1711585710990678154,[0.81594534],[0.08580318],[0.08580318]
1711585710992351959,[0.81252361],[0.08659709],[0.08659709]
1711585711063964116,[0.80893438],[0.08742211],[0.08742211]
1711585711095165619,[0.80522527],[0.08826658],[0.08826658]
1711585711097286069,[0.82081591],[0.08466028],[0.08466028]
1711585711176201093,0,[0.36543778],[0.36543778]
1711585711177952477,[0.75785588],[0.09841628],[0.09841628]
1711585711179698531,[0.77568708],[0.09472337],[0.09472337]
1711585711280317722,0,[0.29009891],[0.29009891]
1711585711282066861,[0.78030964],[0.09374228],[0.09374228]
1711585711283741588,[0.75170192],[0.09965903],[0.09965903]
1711585711285415153,[0.74663011],[0.10067172],[0.10067172]
1711585711357092093,[0.74150594],[0.10168462],[0.10168462]
1711585711358851412,[0.73628849],[0.1027057],[0.1027057]
1711585711360639146,[0.70322401],[0.1089543],[0.1089543]
1711585711432671637,[0.72527757],[0.10482794],[0.10482794]
1711585711433851556,[0.74724155],[0.10055018],[0.10055018]
1711585711436223828,[0.68514007],[0.11222476],[0.11222476]
1711585711506782618,[0.73724544],[0.10251918],[0.10251918]
1711585711508561465,[0.70341048],[0.10892007],[0.10892007]
1711585711510298221,[0.69779092],[0.10994709],[0.10994709]
1711585711512549662,[0.66045116],[0.11654164],[0.11654164]
1711585711587953659,[0.68616764],[0.11204149],[0.11204149]
1711585711660376618,[0.64749682],[0.11874396],[0.11874396]
1711585711661609960,[0.70621509],[0.10840386],[0.10840386]
1711585711662753129,[0.70117234],[0.10933026],[0.10933026]
1711585711665002066,[0.66314494],[0.11607843],[0.11607843]
1711585711666904187,[0.65721284],[0.11709606],[0.11709606]
1711585711739964007,[0.61536873],[0.1240373],[0.1240373]
1711585711741142824,[0.67980695],[0.11317121],[0.11317121]
1711585711743424524,[0.63945273],[0.12009118],[0.12009118]
1711585711817297960,0,[0.49635107],[0.49635107]
1711585711819025077,[0.609436],[0.12499024],[0.12499024]
1711585711820794405,[0.56258915],[0.13227409],[0.13227409]
1711585711921758267,[0.63649333],[0.12058303],[0.12058303]
1711585711922930321,[0.63130744],[0.12144012],[0.12144012]
1711585711996843904,[0.4513961],[0.1481356],[0.1481356]
1711585711998084210,[0.659067],[0.11677894],[0.11677894]
1711585711999898053,[0.57346342],[0.13061954],[0.13061954]
1711585712001756521,[0.56753505],[0.13152413],[0.13152413]
1711585712073879586,[0.60448607],[0.1257798],[0.1257798]
1711585712075701405,[0.46239526],[0.14664307],[0.14664307]
1711585712077472146,[0.63535806],[0.12077118],[0.12077118]
1711585712147647792,0,[0.55221762],[0.55221762]
1711585712149444683,[0.52034174],[0.13851473],[0.13851473]
1711585712151432516,[0.56202804],[0.1323589],[0.1323589]
1711585712222960715,[0.50910159],[0.14012829],[0.14012829]
1711585712224726807,[0.45229438],[0.14801427],[0.14801427]
1711585712227457578,[0.54649471],[0.1346856],[0.1346856]
1711585712297421165,[0.49199735],[0.14254861],[0.14254861]
1711585712299156478,[0.48632505],[0.14334224],[0.14334224]
1711585712300832408,[0.4806535],[0.1441314],[0.1441314]
1711585712302503788,[0.42098848],[0.15218561],[0.15218561]
1711585712374873716,[0.52092928],[0.13842987],[0.13842987]
1711585712377000475,[0.46371447],[0.14646304],[0.14646304]
1711585712451546052,[0.40244636],[0.15460319],[0.15460319]
1711585712453344286,[0.45233463],[0.14800883],[0.14800883]
1711585712455022780,[0.5008796],[0.14129691],[0.14129691]
1711585712456822987,[0.4416075],[0.14945133],[0.14945133]
1711585712557548361,0,[0.60506063],[0.60506063]
1711585712630908064,[0.41437103],[0.1530528],[0.1530528]
1711585712632103072,[0.40895926],[0.15375835],[0.15375835]
1711585712633266621,[0.34228191],[0.16219964],[0.16219964]
1711585712635557417,[0.3978923],[0.1551912],[0.1551912]
1711585712708354773,[0.39252591],[0.15588125],[0.15588125]
1711585712710184427,[0.44705731],[0.14872023],[0.14872023]
1711585712711885284,[0.38213101],[0.15720929],[0.15720929]
1711585712713608614,[0.31278714],[0.16579661],[0.16579661]
1711585712786426239,[0.43265568],[0.15064452],[0.15064452]
1711585712788834100,[0.16127066],[0.18316433],[0.18316433]
1711585712790548532,[0.53797861],[0.13594431],[0.13594431]
1711585712791668106,[0.35565547],[0.16054215],[0.16054215]
1711585712864031662,[0.35037059],[0.16119918],[0.16119918]
1711585712865892235,[0.27781961],[0.16996239],[0.16996239]
1711585712939641744,[0.33956927],[0.16253378],[0.16253378]
1711585712941410351,[0.26593906],[0.17135471],[0.17135471]
1711585712943129783,[0.39437922],[0.15564328],[0.15564328]
1711585712944827705,[0.25434277],[0.17270289],[0.17270289]
1711585713020420103,0,[0.65594664],[0.65594664]
1711585713022193989,[0.29760938],[0.1676175],[0.1676175]
1711585713023895537,[0.36151004],[0.15981113],[0.15981113]
1711585713125750224,[0.21424051],[0.17728615],[0.17728615]
1711585713127515283,[0.28192397],[0.16947873],[0.16947873]
1711585713129219467,[0.20242133],[0.17861452],[0.17861452]
1711585713204982793,[0.34238204],[0.16218729],[0.16218729]
1711585713207125415,[0.26619506],[0.17132483],[0.17132483]
1711585713232521035,[0.33312741],[0.16332454],[0.16332454]
1711585713312344575,0,[0.69366308],[0.69366308]
1711585713313885495,[0.24072578],[0.17427269],[0.17427269]
1711585713315298481,[0.24295267],[0.17401693],[0.17401693]
1711585713389424769,[0.16802365],[0.18242548],[0.18242548]
1711585713391155833,[0.2479454],[0.17344216],[0.17344216]
1711585713392881829,[0.25052266],[0.17314472],[0.17314472]
1711585713467240237,[0.32612582],[0.16417968],[0.16417968]
1711585713469034233,[0.18019863],[0.18108577],[0.18108577]
1711585713470721514,[0.25984033],[0.17206507],[0.17206507]
1711585713472398365,[0.33514129],[0.16307774],[0.16307774]
1711585713544708117,0,[0.69004523],[0.69004523]
1711585713545878438,[0.35719474],[0.16035027],[0.16035027]
1711585713548161370,[0.22200377],[0.17640819],[0.17640819]
1711585713549831227,[0.30149301],[0.16715346],[0.16715346]
1711585713551565328,[0.30881707],[0.16627482],[0.16627482]
1711585713553206531,[0.31642587],[0.16535708],[0.16535708]
1711585713654058267,[0.39001803],[0.15620268],[0.15620268]
1711585713655819530,[0.33230472],[0.16342525],[0.16342525]
1711585713657592675,[0.2739497],[0.17041717],[0.17041717]
1711585713728966153,[0.35073394],[0.1611541],[0.1611541]
1711585713730696226,[0.4223525],[0.15200625],[0.15200625]
1711585713802125764,0,[0.20617184],[0.20617184]
1711585713803280275,[0.65242341],[0.11791125],[0.11791125]
1711585713804982204,[0.39143793],[0.15602078],[0.15602078]
1711585713806743898,[0.40252792],[0.15459264],[0.15459264]
1711585713876641561,[0.47071647],[0.14550375],[0.14550375]
1711585713878391201,[0.42458974],[0.1517116],[0.1517116]
1711585713950094833,[0.43623382],[0.15016873],[0.15016873]
1711585713952021001,[0.39185576],[0.15596721],[0.15596721]
1711585713953703143,[0.46061456],[0.14688573],[0.14688573]
1711585713955519160,[0.47243037],[0.14526798],[0.14526798]
1711585714026502281,[0.53441301],[0.13646787],[0.13646787]
1711585714028207822,[0.44466136],[0.14904209],[0.14904209]
1711585714029925828,[0.55642216],[0.13320328],[0.13320328]
1711585714099789667,[0.52033834],[0.13851522],[0.13851522]
1711585714101473497,[0.53264701],[0.13672644],[0.13672644]
1711585714201885364,[0.54483485],[0.13493186],[0.13493186]
1711585714203648978,[0.51158461],[0.13977344],[0.13977344]
1711585714205641854,[0.56903772],[0.13129544],[0.13129544]
1711585714207581745,[0.58061507],[0.12951987],[0.12951987]
1711585714304900064,0,[0.50654638],[0.50654638]
1711585714306675089,[0.67131407],[0.11466228],[0.11466228]
1711585714308321497,[0.64597727],[0.11899962],[0.11899962]
1711585714381623662,[0.68945808],[0.11145258],[0.11145258]
1711585714383708731,[0.66546402],[0.11567817],[0.11567817]
1711585714385485058,[0.67492521],[0.11403066],[0.11403066]
1711585714457727131,[0.68408386],[0.11241284],[0.11241284]
1711585714459480274,[0.69299718],[0.11081567],[0.11081567]
1711585714461187429,[0.7016629],[0.10924049],[0.10924049]
1711585714533242690,[0.68058969],[0.11303279],[0.11303279]
1711585714534985804,[0.71841922],[0.10612837],[0.10612837]
1711585714608212763,[0.72629508],[0.10463363],[0.10463363]
1711585714610010542,[0.73385722],[0.10317806],[0.10317806]
1711585714611700614,[0.76619761],[0.09670623],[0.09670623]
1711585714685838251,0,[0.48885619],[0.48885619]
1711585714687670145,[0.77938045],[0.09394031],[0.09394031]
1711585714688799180,[0.76318267],[0.09732776],[0.09732776]
1711585714791745631,[0.79069559],[0.0914996],[0.0914996]
1711585714793504104,[0.79601989],[0.09032831],[0.09032831]
1711585714795201490,[0.80113189],[0.08918926],[0.08918926]
1711585714869428749,[0.82479315],[0.08371544],[0.08371544]
1711585714871292324,[0.79106363],[0.09141912],[0.09141912]
1711585714873003105,[0.81497369],[0.08602937],[0.08602937]
1711585714945710649,0,[0.33045798],[0.33045798]
1711585714947595665,[0.79959478],[0.08953328],[0.08953328]
1711585714949318310,[0.86859341],[0.07250009],[0.07250009]
1711585714951023340,[0.84083115],[0.07979194],[0.07979194]
1711585715025792278,[0.82815447],[0.08290851],[0.08290851]
1711585715027517137,[0.86203232],[0.074288],[0.074288]
1711585715029258758,[0.83463696],[0.08132971],[0.08132971]
1711585715104279277,[0.85288156],[0.07671204],[0.07671204]
1711585715106151619,[0.85558458],[0.07600406],[0.07600406]
1711585715107887870,[0.85814004],[0.0753286],[0.0753286]
1711585715181960401,[0.87407443],[0.07097199],[0.07097199]
1711585715183701221,[0.84882859],[0.07776154],[0.07776154]
1711585715185449615,[0.86518095],[0.07343543],[0.07343543]
1711585715288511716,0,[0.28842097],[0.28842097]
1711585715290284757,[0.87151252],[0.0716903],[0.0716903]
1711585715291970261,[0.86970223],[0.07219356],[0.07219356]
1711585715293612952,[0.8808289],[0.06904233],[0.06904233]
1711585715394990289,[0.83815487],[0.08045996],[0.08045996]
1711585715396767377,[0.87784276],[0.069902],[0.069902]
1711585715398645610,[0.86320733],[0.07397099],[0.07397099]
1711585715478975921,0,[0.29940813],[0.29940813]
1711585715480566322,[0.8710472],[0.07182],[0.07182]
1711585715482033336,[0.84135766],[0.07965986],[0.07965986]
1711585715555928768,[0.8693039],[0.07230383],[0.07230383]
1711585715557727198,[0.85434487],[0.07632958],[0.07632958]
1711585715631431012,[0.83852518],[0.08036786],[0.08036786]
1711585715632586078,[0.8527999],[0.07673333],[0.07673333]
1711585715633726315,[0.85214551],[0.0769037],[0.0769037]
1711585715637202774,[0.85151775],[0.07706679],[0.07706679]
1711585715711652178,[0.86550609],[0.07334682],[0.07334682]
1711585715713423937,[0.83521067],[0.08118851],[0.08118851]
1711585715715130681,[0.86469687],[0.07356715],[0.07356715]
1711585715822216992,0,[0.31068389],[0.31068389]
1711585715823921462,[0.84848447],[0.07784999],[0.07784999]
1711585715825690556,[0.84823375],[0.07791438],[0.07791438]
1711585715827390707,[0.84802909],[0.07796689],[0.07796689]
1711585715903365087,[0.83225722],[0.08191283],[0.08191283]
1711585715978629204,[0.86257865],[0.07414077],[0.07414077]
1711585715980563685,[0.84762744],[0.07806985],[0.07806985]
1711585715982238618,[0.84752864],[0.07809516],[0.07809516]
1711585715983918080,[0.84743741],[0.07811852],[0.07811852]
1711585716059679032,[0.8473547],[0.0781397],[0.0781397]
1711585716061428548,[0.84730298],[0.07815293],[0.07815293]
1711585716063147315,[0.84728951],[0.07815638],[0.07815638]
1711585716138120745,[0.8472801],[0.07815879],[0.07815879]
1711585716139894067,[0.83162281],[0.08206758],[0.08206758]
1711585716141631579,[0.86218272],[0.0742475],[0.0742475]
1711585716215765779,0,[0.31641304],[0.31641304]
1711585716217564420,[0.8623814],[0.07419396],[0.07419396]
1711585716292553940,[0.83196333],[0.08198455],[0.08198455]
1711585716294333203,[0.86251964],[0.07415669],[0.07415669]
1711585716296056088,[0.847752],[0.07803794],[0.07803794]
1711585716297790456,[0.84784157],[0.07801498],[0.07801498]
1711585716403390926,[0.8479366],[0.07799061],[0.07799061]
1711585716405078854,[0.84804408],[0.07796305],[0.07796305]
1711585716406870181,[0.83259877],[0.08182939],[0.08182939]
1711585716483658091,0,[0.31140444],[0.31140444]
1711585716485409992,[0.84878289],[0.07777329],[0.07777329]
1711585716487183734,[0.84892273],[0.07773732],[0.07773732]
1711585716488830964,[0.84906775],[0.0777],[0.0777]
1711585716640273893,[0.84922229],[0.07766021],[0.07766021]
1711585716641480819,[0.86406451],[0.07373886],[0.07373886]
1711585716642592481,[0.84954382],[0.07757736],[0.07757736]
1711585716643695287,[0.83432446],[0.08140652],[0.08140652]
1711585716646621701,[0.84990686],[0.07748371],[0.07748371]
1711585716723515455,[0.85008346],[0.07743811],[0.07743811]
1711585716725246736,[0.8648656],[0.07352126],[0.07352126]
1711585716727343315,[0.83514088],[0.0812057],[0.0812057]
1711585716729122517,[0.8506765],[0.0772848],[0.0772848]
1711585716805421746,[0.86541074],[0.07337282],[0.07337282]
1711585716807212520,[0.81980934],[0.08489774],[0.08489774]
1711585716882807581,0,[0.38110374],[0.38110374]
1711585716884490289,[0.86682997],[0.07298494],[0.07298494]
1711585716886300932,[0.83756514],[0.08060642],[0.08060642]
1711585716992280251,[0.85288541],[0.07671104],[0.07671104]
1711585716994055205,[0.85309029],[0.0766576],[0.0766576]
1711585716995824960,[0.83825659],[0.08043467],[0.08043467]
1711585717074312654,[0.88131862],[0.06890033],[0.06890033]
1711585717076191248,[0.8536509],[0.0765112],[0.0765112]
1711585717077957215,[0.83884486],[0.08028827],[0.08028827]
1711585717154267728,0,[0.3092202],[0.3092202]
1711585717156083211,[0.86878326],[0.0724477],[0.0724477]
1711585717157832316,[0.85474384],[0.07622497],[0.07622497]
1711585717233824240,[0.85488113],[0.07618894],[0.07618894]
1711585717235540181,[0.85501844],[0.07615289],[0.07615289]
1711585717237348059,[0.85515571],[0.07611683],[0.07611683]
1711585717312623388,[0.85529191],[0.07608103],[0.07608103]
1711585717314331725,[0.86952119],[0.0722437],[0.0722437]
1711585717316095879,[0.8407573],[0.07981045],[0.07981045]
1711585717391697414,[0.86976617],[0.07217585],[0.07217585]
1711585717393472559,[0.84105185],[0.0797366],[0.0797366]
1711585717501366029,0,[0.37916563],[0.37916563]
1711585717503071420,[0.87049826],[0.0719727],[0.0719727]
1711585717504758387,[0.85660512],[0.07573503],[0.07573503]
1711585717587325655,[0.84204618],[0.07948681],[0.07948681]
1711585717615316079,[0.85687304],[0.07566425],[0.07566425]
1711585717617044645,[0.84234272],[0.07941216],[0.07941216]
1711585717694572663,0,[0.29838046],[0.29838046]
1711585717695610274,[0.85761073],[0.075469],[0.075469]
1711585717697331085,[0.85772022],[0.07543998],[0.07543998]
1711585717698649714,[0.85784543],[0.07540678],[0.07540678]
1711585717774084529,[0.87180353],[0.07160907],[0.07160907]
1711585717775867138,[0.85802179],[0.07535999],[0.07535999]
1711585717778215704,[0.84364207],[0.07908424],[0.07908424]
1711585717854913532,[0.8582348],[0.07530344],[0.07530344]
1711585717856093916,[0.87214759],[0.07151291],[0.07151291]
1711585717857880353,[0.85846378],[0.0752426],[0.0752426]
1711585717935955763,[0.84406153],[0.07897809],[0.07897809]
1711585717937762880,[0.84418734],[0.07894622],[0.07894622]
1711585717938883890,[0.88561721],[0.06764105],[0.06764105]
1711585717940630641,[0.85889028],[0.07512915],[0.07512915]
1711585718045046811,0,[0.2289619],[0.2289619]
1711585718046857333,[0.8593424],[0.07500869],[0.07500869]
1711585718048549038,[0.85941703],[0.07498879],[0.07498879]
1711585718127475991,[0.85947744],[0.07497268],[0.07497268]
1711585718129459726,[0.8596052],[0.07493859],[0.07493859]
1711585718131188603,[0.85968994],[0.07491597],[0.07491597]
1711585718209125247,0,[0.37044881],[0.37044881]
1711585718210866868,[0.86013585],[0.07479683],[0.07479683]
1711585718212645580,[0.86019478],[0.07478107],[0.07478107]
