Filter X,Filter Y,IMU X,IMU Y,GPS X,GPS Y,Ground Truth X,Ground Truth Y,Algorithm,Spoofing Rate
1.04421011278701,-0.013216352243929077,0.0,0.0,2.2420221217215848,-0.029736374428113613,-0.0019999999999988916,-0.0009999999999998899,KFNO,2
1.1888105195207743,-0.014529485187676154,0.0,0.0,2.344900274333576,-0.02959559732537053,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.2565088664902986,-0.014689669017264992,0.0,0.0,2.447894848639332,-0.02944725577927514,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.3097992463300845,-0.017737493124208758,0.0,0.0,2.5484751185456394,-0.0367293271832531,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.3615909548632112,-0.018219593331623252,0.0,0.0,2.6514367187922083,-0.03664801733413571,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.4131487674413281,-0.0182658347090319,0.0,0.0,2.754455430424323,-0.03656387255992325,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.4646297125396668,-0.018278232817072276,0.0,0.0,2.857385480214048,-0.03657509772097665,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.5145189782298774,-0.02109758253469825,0.0,0.0,2.9565047130466935,-0.04335390993186332,-0.0030000000000001137,0.001000000000000112,KFNO,2
1.5656972139508187,-0.021562847938596464,0.0,0.0,3.059395100155453,-0.043347115847345734,-0.0019999999999988916,0.001000000000000112,KFNO,2
1.6171439375011443,-0.02157800274456563,0.0,0.0,3.1623997612887047,-0.043198872762663106,-0.003999999999997783,0.001000000000000112,KFNO,2
1.6686289593287793,-0.021373777289029495,0.0,0.0,3.265385669700791,-0.04270230455388941,-0.003999999999997783,0.001000000000000112,KFNO,2
1.7185462803603127,-0.022859505271482717,0.0,0.0,3.3645709403364394,-0.046351750792302346,-0.0030000000000001137,0.0,KFNO,2
1.7697500395242933,-0.022614135651185793,0.0,0.0,3.4675113343694943,-0.04518034633002546,-0.0030000000000001137,0.0,KFNO,2
1.8211647568436646,-0.021900098169476894,0.0,0.0,3.5704281530136326,-0.0435625615541705,-0.0030000000000001137,0.0020000000000000018,KFNO,2
1.872637249744588,-0.020921823713432514,0.0,0.0,3.6733970677527426,-0.04149306811979311,-0.0030000000000001137,0.0020000000000000018,KFNO,2
1.9218308594936535,-0.021834861694103133,0.0,0.0,3.770840327523014,-0.04406246881013194,0.0,0.0040000000000000036,KFNO,2
1.9728870600264694,-0.020591142669186175,0.0,0.0,3.8737242563737544,-0.04072748591777772,0.0,0.0040000000000000036,KFNO,2
2.0242587525029343,-0.018754288950031717,0.0,0.0,3.9765983171465114,-0.0368026329807754,-0.0009999999999976694,0.008000000000000007,KFNO,2
2.075687152049867,-0.01652050169603704,0.0,0.0,4.0794785944620795,-0.03215326720907324,-0.0009999999999976694,0.008000000000000007,KFNO,2
2.124266044506032,-0.01583355858273463,0.0,0.0,4.17545607594224,-0.03136133986392883,-0.0009999999999976694,0.016000000000000014,KFNO,2
